DESC_ID	ORIG_DESC	NORM_DESC	CHRG_CLS	FLAG	CREATE_DT	FTR1	FTR2	FTR3	FTR4
330	SODIUM CL C	sodium chloride cap	Diluent / Flush / Irrigant	RETROSPECTIVE	2016-07-12	c	chloride	sodium	NULL
331	SOL IRRIG WATER 3.5OZ-1939	solution irrigation water 3.5oz 1939	Diluent / Flush / Irrigant	RETROSPECTIVE	2016-07-12	water	irrigation	solution	NULL
332	SOL NORMAL SALINE 0.9% SC 5	solution normal saline 0.9% subcutaneous 5	Diluent / Flush / Irrigant	RETROSPECTIVE	2016-07-12	saline	subcutaneous	solution	normal
333	SOL WATER ST 1000ML	solution water sterile 1000_ml	Diluent / Flush / Irrigant	RETROSPECTIVE	2016-07-12	water	solution	1000_ml	st
334	SOLN .9% NACL	solution 0.9% sodium_chloride	Diluent / Flush / Irrigant	RETROSPECTIVE	2016-07-12	NaCl	solution	0.90%	NULL
335	STERILE WATER	sterile water	Diluent / Flush / Irrigant	RETROSPECTIVE	2016-07-12	water	sterile	NULL	NULL
336	STERILE WATER 1000ML	sterile water 1000_ml	Diluent / Flush / Irrigant	RETROSPECTIVE	2016-07-12	water	sterile	1000_ml	NULL
337	STERILE WATER FOR COMPOUNDING	sterile water for compounding	Diluent / Flush / Irrigant	RETROSPECTIVE	2016-07-12	water	compounding	sterile	NULL
338	STERILE WATER FOR INJ 1000ML	sterile water for injection 1000_ml	Diluent / Flush / Irrigant	RETROSPECTIVE	2016-07-12	water	injection	sterile	1000_ml
339	STERILE WATER FOR INJECTION 10	sterile water for injection 10	Diluent / Flush / Irrigant	RETROSPECTIVE	2016-07-12	water	injection	sterile	NULL
340	STERILE WATER FOR INJECTION SOLP	sterile water for injection solution	Diluent / Flush / Irrigant	RETROSPECTIVE	2016-07-12	water	injection	sterile	solution
341	STERILE WATER IRRIGATION 50	sterile water irrigation 50	Diluent / Flush / Irrigant	RETROSPECTIVE	2016-07-12	water	irrigation	sterile	NULL
342	STERILE WATER QS BASE	sterile water quantity_sufficient base	Diluent / Flush / Irrigant	RETROSPECTIVE	2016-07-12	water	sterile	qs	base
343	STERILE WATER SOLN	sterile water solution	Diluent / Flush / Irrigant	RETROSPECTIVE	2016-07-12	water	sterile	solution	NULL
344	CALCIUM IONIZED	calcium ionized	Laboratory	RETROSPECTIVE	2016-07-12	calcium	ionized	NULL	NULL
345	STERILE WATER SOLP	sterile water solution	Diluent / Flush / Irrigant	RETROSPECTIVE	2016-07-12	water	sterile	solution	NULL
346	STERILE WATER SOLP 1 000 ML BAG	sterile water solution 1 000_ml bag	Diluent / Flush / Irrigant	RETROSPECTIVE	2016-07-12	water	bag	000_ml	sterile
347	WATER 250ML (IRRIG)	water 250_ml irrigation	Diluent / Flush / Irrigant	RETROSPECTIVE	2016-07-12	water	250_ml	irrigation	NULL
348	WATER FOR INJECTION  STERILE IV	water for injection sterile intravenous	Diluent / Flush / Irrigant	RETROSPECTIVE	2016-07-12	water	injection	sterile	intravenous
349	WATER FOR IRRIGATION  STERILE SOLUTION	water for irrigation sterile solution	Diluent / Flush / Irrigant	RETROSPECTIVE	2016-07-12	water	irrigation	sterile	solution
350	WATER FOR IRRIGATION 500ML	water for irrigation 500_ml	Diluent / Flush / Irrigant	RETROSPECTIVE	2016-07-12	water	irrigation	500_ml	NULL
351	WATER STERILE FOR INJ 100	water sterile for injection 100	Diluent / Flush / Irrigant	RETROSPECTIVE	2016-07-12	water	injection	sterile	NULL
352	WCH HEPARIN 10U/ML PF 1ML	heparin 10_units/ml partial_fill 1_ml	Diluent / Flush / Irrigant	RETROSPECTIVE	2016-07-12	heparin	PF	1_ml	10_units/ml
353	*SILDENAFIL CITRATE 20 MG TAB	sildenafil citrate 20_mg tablet	Plan Benefit	RETROSPECTIVE	2016-07-12	20_mg	sildenafil	tablet	citrate
354	10 MG SILDENAFIL 2.5 MG/ML SUSPENSION 10 ML	10_mg sildenafil 2.5_mg/ml suspension 10_ml	Plan Benefit	RETROSPECTIVE	2016-07-12	suspension	10_ml	sildenafil	10_mg
355	25000001-SILDENAFIL 50 MG TAB	sildenafil 50_mg tablet	Plan Benefit	RETROSPECTIVE	2016-07-12	50_mg	sildenafil	tablet	NULL
356	25000522-DORNASE ALPHA 1 MG/ML SOLN 2.5 ML PLAS CONT	dornase alpha 1_mg/ml solution 2.5_ml plastic container	Plan Benefit	RETROSPECTIVE	2016-07-12	alpha	plastic	container	solution
357	5 MG SILDENAFIL	5_mg sildenafil	Plan Benefit	RETROSPECTIVE	2016-07-12	5_mg	sildenafil	NULL	NULL
358	8 MG SILDENAFIL 2.5 MG/ML SUSPENSION	8_mg sildenafil 2.5_mg/ml suspension	Plan Benefit	RETROSPECTIVE	2016-07-12	suspension	8_mg	sildenafil	2.5mg/ml
359	ANTITHROM REC 100-NDC04297612102	antithrombin recombinant 100 ndc04297612102	Plan Benefit	RETROSPECTIVE	2016-07-12	antithrombic	rec	ndc04297612102	NULL
360	ANTITHROMBIN III 1750 UNITS SOLR 1 INT'L UNITS VIAL	antithrombin iii 1750_units solution 1 intl_units vial	Plan Benefit	RETROSPECTIVE	2016-07-12	int	solution	vial	1750_units
361	ANTITHROMBIN III 1U NE	antithrombin iii 1u ne	Plan Benefit	RETROSPECTIVE	2016-07-12	1u	iii	antithrombin	ne
362	ANTITHROMBIN III 50 IU	antithrombin iii 50 iu	Plan Benefit	RETROSPECTIVE	2016-07-12	iu	iii	antithrombin	NULL
363	ANTITHROMBIN III 500 UN	antithrombin iii 500_units	Plan Benefit	RETROSPECTIVE	2016-07-12	500_units	iii	antithrombin	NULL
364	BOSENTAN 125 MG TAB	bosentan 125_mg tablet	Plan Benefit	RETROSPECTIVE	2016-07-12	bosentan	tablet	125_mg	NULL
365	BOSENTAN 31.25 MG/0.	bosentan 31.25_mg/0	Plan Benefit	RETROSPECTIVE	2016-07-12	bosentan	31.25_mg/0.	NULL	NULL
366	BOSENTAN 5 MG/ML SUSP	bosentan 5_mg/ml suspension	Plan Benefit	RETROSPECTIVE	2016-07-12	suspension	bosentan	5_mg/ml	NULL
367	BOSENTAN 5MG/ML LIQUID	bosentan 5_mg/ml liquid	Plan Benefit	RETROSPECTIVE	2016-07-12	bosentan	5_mg/ml	liquid	NULL
368	BOSENTAN 5MG/ML ORAL SYR	bosentan 5_mg/ml oral syringe	Plan Benefit	RETROSPECTIVE	2016-07-12	syringe	bosentan	5_mg/ml	oral
369	BOSENTAN 62.5 MG TAB	bosentan 62.5_mg tablet	Plan Benefit	RETROSPECTIVE	2016-07-12	62.5_mg	bosentan	tablet	NULL
370	BOSENTAN 62.5 MG TABLET	bosentan 62.5_mg tablet	Plan Benefit	RETROSPECTIVE	2016-07-12	62.5_mg	bosentan	tablet	NULL
371	BOSENTAN 62.5 MG TABS 60 EA 66215-101-06	bosentan 62.5_mg tablets 60 each 66215 101 6	Plan Benefit	RETROSPECTIVE	2016-07-12	bosentan	tablets	NULL	NULL
372	BOSENTAN 62.5 MG TABS 66215-101-06	bosentan 62.5_mg tablets 66215 101 6	Plan Benefit	RETROSPECTIVE	2016-07-12	bosentan	tablets	NULL	NULL
373	BOSENTEN 62.5MG TABLET	bosentan 62.5_mg tablet	Plan Benefit	RETROSPECTIVE	2016-07-12	62.5_mg	tablet	bosenten	NULL
374	BOSETAN TAB 62.5MG	bosentan tablet 62.5_mg	Plan Benefit	RETROSPECTIVE	2016-07-12	bosetan	tablet	62.5_mg	NULL
375	C PROC-NITRIC OXIDE THER	procedure nitric oxide therapist	Plan Benefit	RETROSPECTIVE	2016-07-12	oxide	therapist	procedure	nitric
376	DAILY NITRIC OXIDE	daily nitric oxide	Plan Benefit	RETROSPECTIVE	2016-07-12	oxide	daily	nitric	NULL
377	DAILY NO  PER HOUR	daily nitric_oxide per hour	Plan Benefit	RETROSPECTIVE	2016-07-12	hour	per	daily	nitric_oxide
378	DISP: 0.060 EACH; 100 MG; USED NDC QTY: 4.000 PCK OF 30.000 EACH BOTTLE SILDENAFIL 25 MG TAB SILDENAFIL 100 MG TAB	disposable 0.06 each 100_mg used ndc quantity 4 pack of 30 each bottle sildenafil 25_mg tablet sildenafil 100_mg tablet	Plan Benefit	RETROSPECTIVE	2016-07-12	used	tablet	ndc	disposable
379	DORN ALFA INH	dornase alpha inhaled	Plan Benefit	RETROSPECTIVE	2016-07-12	dorn	alfa	inhalation	NULL
380	DORNAE ALPHA 2.5MG/2.5 ML	dornase alpha 2.5_mg/2.5_ml	Plan Benefit	RETROSPECTIVE	2016-07-12	alpha	2.5mg/2.5ml	dornase	NULL
381	DORNAS ALPH PER MG-2.5ML INH	dornase alpha per milligram 2.5_ml inhaled	Plan Benefit	RETROSPECTIVE	2016-07-12	alpha	_mg	inhalation	per
382	DORNASE 1 MG/ML I	dornase 1_mg/ml i	Plan Benefit	RETROSPECTIVE	2016-07-12	1_mg/ml	dornase	NULL	NULL
383	DORNASE ALFA 1 MG/ML SOLN	dornase alpha 1_mg/ml solution	Plan Benefit	RETROSPECTIVE	2016-07-12	1_mg/ml	alfa	solution	dornase
384	DORNASE ALFA 1 MG/ML SOLN 2 50242-100-40	dornase alpha 1_mg/ml solution 2 50242 100 40	Plan Benefit	RETROSPECTIVE	2016-07-12	alfa	solution	dornase	NULL
385	DORNASE ALFA 1 MG/ML SOLN 2.5 ML PLAS CONT	dornase alpha 1_mg/ml solution 2.5_ml plastic container	Plan Benefit	RETROSPECTIVE	2016-07-12	container	plastic	alfa	solution
386	DORNASE ALFA 1 MG/ML SOLN FOR INHALATION 2.5 MG	dornase alpha 1_mg/ml solution for inhalation 2.5_mg	Plan Benefit	RETROSPECTIVE	2016-07-12	inhalation	alfa	solution	dornase
387	DORNASE ALFA 1 MG/ML SOLN[12211]	dornase alpha 1_mg/ml solution 12211	Plan Benefit	RETROSPECTIVE	2016-07-12	alfa	solution	dornase	NULL
388	DORNASE ALFA 2.5MG/	dornase alpha 2.5_mg/	Plan Benefit	RETROSPECTIVE	2016-07-12	2.5mg/	alfa	dornase	NULL
389	DORNASE ALFA 2.5ML SOLUTION	dornase alpha 2.5_ml solution	Plan Benefit	RETROSPECTIVE	2016-07-12	solution	alfa	2.5_ml	dornase
390	DORNASE ALFA I	dornase alpha i	Plan Benefit	RETROSPECTIVE	2016-07-12	alfa	dornase	NULL	NULL
391	DORNASE ALFA INHA SOLN; DORNASE ALFA NEB 1 MG/ML (2.5 ML)	dornase alpha inhalation solution dornase alpha nebulizer 1_mg/ml 2.5_ml	Plan Benefit	RETROSPECTIVE	2016-07-12	solution	nebulizer	alfa	inhalation
392	DORNASE ALPHA	dornase alpha	Plan Benefit	RETROSPECTIVE	2016-07-12	alpha	dornase	NULL	NULL
393	DORNASE ALPHA 1 MG/ML AMP FORX	dornase alpha 1_mg/ml ampule forx	Plan Benefit	RETROSPECTIVE	2016-07-12	alpha	amp	dornase	NULL
394	DORNASE ALPHA 1 MG/ML SOLN 2.5 ML AMPUL	dornase alpha 1_mg/ml solution 2.5_ml ampule	Plan Benefit	RETROSPECTIVE	2016-07-12	alpha	ampule	solution	dornase
395	DORNASE ALPHA 2.5ML	dornase alpha 2.5_ml	Plan Benefit	RETROSPECTIVE	2016-07-12	alpha	2.5_ml	dornase	NULL
396	DORNASE ALPHA 2.5ML AM	dornase alpha 2.5_ml am	Plan Benefit	RETROSPECTIVE	2016-07-12	alpha	2.5_ml	dornase	NULL
397	DORNASE ALPHA I	dornase alpha i	Plan Benefit	RETROSPECTIVE	2016-07-12	alpha	dornase	NULL	NULL
398	DORNASE PULMOZYME 2.5 MG I	dornase pulmozyme 2.5_mg i	Plan Benefit	RETROSPECTIVE	2016-07-12	pulmozyme	2.5_mg	dornase	NULL
399	FACTOR VIIA  1 MCG	factor viia 1 microgram	Plan Benefit	RETROSPECTIVE	2016-07-12	microgram	viia	factor	NULL
400	FACTOR VIIA 1 MCG NEX	factor viia 1 microgram next	Plan Benefit	RETROSPECTIVE	2016-07-12	next	microgram	viia	factor
401	FACTOR VIIA 1IJ	factor viia 1ij	Plan Benefit	RETROSPECTIVE	2016-07-12	1ij	viia	factor	NULL
402	FACTOR VIIA RECOMBINANT-1MCG	factor viia recombinant 1mcg	Plan Benefit	RETROSPECTIVE	2016-07-12	1mcg	recombinant	viia	factor
403	HB ANTTRMBIN III (HUMAN) 500 UNIT IV SLR	antithrombin iii human 500_units intravenous slr	Plan Benefit	RETROSPECTIVE	2016-07-12	slur	iii	intravenous	human
404	HB BOSENTAN 62.5MG TABLET	bosentan 62.5_mg tablet	Plan Benefit	RETROSPECTIVE	2016-07-12	62.5_mg	bosentan	tablet	NULL
405	HB NITRIC OXIDE - 1 HOUR	nitric oxide 1 hour	Plan Benefit	RETROSPECTIVE	2016-07-12	oxide	hour	nitric	NULL
406	HB NITRIC OXIDE PER HALF HOUR	nitric oxide per half hour	Plan Benefit	RETROSPECTIVE	2016-07-12	oxide	half	hour	per
407	HB NITRIC OXIDE THERAPY	nitric oxide therapy	Plan Benefit	RETROSPECTIVE	2016-07-12	oxide	therapy	nitric	NULL
408	HB NITRIC OXIDE-1 HOUR	nitric oxide 1 hour	Plan Benefit	RETROSPECTIVE	2016-07-12	oxide	hour	nitric	NULL
409	HB SILDENAFIL 2.5 MG/ML ORAL SUSP	sildenafil 2.5_mg/ml oral suspension	Plan Benefit	RETROSPECTIVE	2016-07-12	suspension	oral	sildenafil	2.5mg/ml
410	HB SILDENAFIL 2.5MG/ML ORL SUSP	sildenafil 2.5_mg/ml oral suspension	Plan Benefit	RETROSPECTIVE	2016-07-12	suspension	oral	sildenafil	2.5mg/ml
411	HB SILDENAFIL CITRATE 10 MG/ML PO SUSR	sildenafil citrate 10_mg/ml by_mouth susr	Plan Benefit	RETROSPECTIVE	2016-07-12	po	susr	sildenafil	citrate
412	HC INHALED NITRIC OXIDE PER HOUR (34-42WKS)	inhaled nitric oxide per hour 34 42wks	Plan Benefit	RETROSPECTIVE	2016-07-12	oxide	inhaled	hour	per
413	HC NITRIC OXIDE HOURLY	nitric oxide hourly	Plan Benefit	RETROSPECTIVE	2016-07-12	hourly	oxide	nitric	NULL
414	HC NITRIC OXIDE USE HOURLY	nitric oxide use hourly	Plan Benefit	RETROSPECTIVE	2016-07-12	hourly	oxide	use	nitric
415	HC-(EACH ADDTL MINUTE) NITRIC OXIDE THERAPY & GAS	each additional minute nitric oxide therapy & gas	Plan Benefit	RETROSPECTIVE	2016-07-12	additional	gas	oxide	therapy
416	HCHG DAILY NO  PER HOUR	daily nitric_oxide per hour	Plan Benefit	RETROSPECTIVE	2016-07-12	hour	per	daily	nitric_oxide
417	HCHG DAILY NO  PER HOUR HCHG DAILY NO  PER HOUR	daily nitric_oxide per hour hchg daily nitric_oxide per hour	Plan Benefit	RETROSPECTIVE	2016-07-12	hour	per	daily	nitric_oxide
418	HCHG DAILY NO  PER HOUR/HCHG DAILY NO  PER HOUR	daily nitric_oxide per hour/hchg daily nitric_oxide per hour	Plan Benefit	RETROSPECTIVE	2016-07-12	hour	per	daily	nitric_oxide
419	HCHG DAILY NO PER HOUR	daily nitric_oxide per hour	Plan Benefit	RETROSPECTIVE	2016-07-12	hour	per	daily	nitric_oxide
420	HCHG DAILY NO PER HOUR HCHG DAILY NO PER HOUR	daily nitric_oxide per hour hchg daily nitric_oxide per hour	Plan Benefit	RETROSPECTIVE	2016-07-12	hour	per	daily	nitric_oxide
421	HCHG DAILY NO PER HOUR/HCHG DAILY NO PER HOUR	daily nitric_oxide per hour/hchg daily nitric_oxide per hour	Plan Benefit	RETROSPECTIVE	2016-07-12	hour	per	daily	nitric_oxide
422	HCHG FACTOR THROMBATE 100	factor thrombate 100	Plan Benefit	RETROSPECTIVE	2016-07-12	thrombate	factor	NULL	NULL
423	HCHG FACTOR THROMBATE 100 IU	factor thrombate 100 iu	Plan Benefit	RETROSPECTIVE	2016-07-12	iu	thrombate	factor	NULL
424	HCHG INHALED NITRIC OXIDE  PER  MINUTE	inhaled nitric oxide per minute	Plan Benefit	RETROSPECTIVE	2016-07-12	oxide	inhaled	minute	per
425	HCHG INOMAX PER HOUR	inomax per hour	Plan Benefit	RETROSPECTIVE	2016-07-12	inomax	hour	per	NULL
426	FORMULA: NEOCATE INFANT 15 KCAL/OUNCE	formula neocate infant 15 kcal/ounce	Supply	ONLINE	2016-09-16	infant	ounce	NULL	NULL
427	FORMULA: NEOCATE INFANT 18 KCAL/OUNCE	formula neocate infant 18 kcal/ounce	Supply	ONLINE	2016-09-16	infant	ounce	NULL	NULL
428	FORMULA: NEOCATE INFANT 20 KCAL/OUNCE	formula neocate infant 20 kcal/ounce	Supply	ONLINE	2016-09-16	infant	ounce	NULL	NULL
429	FORMULA: PEDIASURE PEPTIDE 1.0 30 KCAL/OUNCE	formula pediasure peptide 1.0 30 kcal/ounce	Supply	ONLINE	2016-09-16	ounce	peptide	NULL	NULL
430	FORMULA: PEPTAMEN JR 30 KCAL/OUNCE	formula peptamen jr 30 kcal/ounce	Supply	ONLINE	2016-09-16	ounce	NULL	NULL	NULL
431	FORMULA: PREGESTIMIL LIPIL 20 KCAL/OUNCE	formula pregestimil lipil 20 kcal/ounce	Supply	ONLINE	2016-09-16	ounce	NULL	NULL	NULL
432	FUROSEMIDE 10 MG/ML SOLN	furosemide 10_mg/ml solution	Pharmacy	ONLINE	2016-09-16	furosemide	soln	10_mg/ml	NULL
433	FUROSEMIDE 10 MG/ML SOLN 10 ML VIAL	furosemide 10_mg/ml solution 10_ml vial	Pharmacy	ONLINE	2016-09-16	vial	furosemide	10_ml	soln
434	FUROSEMIDE PER 20 MG	furosemide per 20_mg	Pharmacy	ONLINE	2016-09-16	furosemide	20_mg	per	NULL
435	GABAPENTIN 600 MG TAB	gabapentin 600_mg tablet	Pharmacy	ONLINE	2016-09-16	600_mg	tab	gabapentin	NULL
436	GADOTERATE MEGLUMINE 0.5 MMOL/ML SOLN	gadoterate meglumine 0.5 mmol/ml solution	Pharmacy	ONLINE	2016-09-16	ml	soln	NULL	NULL
437	GARM SCD CALF MED 18IN	garment sequential_compression_device calf medium 18 inches	Supply	ONLINE	2016-09-16	med	inches	NULL	NULL
438	GASTROSTOMY TUBE	gastrostomy tube	Supply	ONLINE	2016-09-16	gastrostomy	tube	NULL	NULL
439	GAUZE 4X4 STERILE (10 PK)_W	gauze 4x4 sterile 10 pack w	Supply	ONLINE	2016-09-16	gauze	4x4	sterile	pack
440	GEL SUPPORT	gel support	Supply	ONLINE	2016-09-16	support	gel	NULL	NULL
441	GENTAMICIN 4 MG/ML SOLN	gentamicin 4_mg/ml solution	Pharmacy	ONLINE	2016-09-16	gentamicin	soln	4_mg/ml	NULL
442	GENTAMICIN 40 MG/ML SOLN	gentamicin 40_mg/ml solution	Pharmacy	ONLINE	2016-09-16	40_mg/ml	gentamicin	soln	NULL
443	GENTAMICIN 40 MG/ML SOLN 20 ML VIAL	gentamicin 40_mg/ml solution 20_ml vial	Pharmacy	ONLINE	2016-09-16	vial	soln	20_ml	NULL
444	GLUC QUAN BLD	glucose quantitative blood	Laboratory	ONLINE	2016-09-16	quan	bld	gluc	NULL
445	GLUCOSE (BLOOD GAS)	glucose blood_gas	Laboratory	ONLINE	2016-09-16	gas	blood	glucose	NULL
446	GLUCOSE - BLD BY	glucose blood by	Monitoring	ONLINE	2016-09-16	bld	glucose	NULL	NULL
447	GLUCOSE - BODY FLU	glucose body fluid	Laboratory	ONLINE	2016-09-16	body	flu	glucose	NULL
448	GLUCOSE POCT	glucose point_of_care_testing	Monitoring	ONLINE	2016-09-16	poct	glucose	NULL	NULL
449	GLUTAMYLTRASE GAMMA	glutamyltransferase gamma	Laboratory	ONLINE	2016-09-16	glutamyltransferase	gamma	NULL	NULL
450	GLYCERIN (CHILD) RECTAL SUPPOSITORY	glycerin child rectal suppository	Supply	ONLINE	2016-09-16	suppository	glycerin	rectal	child
451	GLYCERIN PEDIATRIC 1.2 G	glycerin pediatric 1.2 gram	Supply	ONLINE	2016-09-16	glycerin	g	1.2	pediatric
452	GLYCERIN PEDIATRIC 1.2 G SUPP	glycerin pediatric 1.2 gram suppository	Supply	ONLINE	2016-09-16	supp	glycerin	pediatric	NULL
453	GLYCERIN PEDIATRIC 1.2 G SUPP 10 EACH BOX	glycerin pediatric 1.2 g suppository 10 each box	Supply	ONLINE	2016-09-16	supp	glycerin	pediatric	NULL
454	GLYCOPYRROLATE 0.2 MG/ML SOLN	glycopyrrolate 0.2_mg/ml solution	Pharmacy	ONLINE	2016-09-16	0.2_mg/ml	soln	glycopyrrolate	NULL
455	GLYCOPYRROLATE 0.2 MG/ML SOLN 1 ML VIAL	glycopyrrolate 0.2_mg/ml solution 1_ml vial	Pharmacy	ONLINE	2016-09-16	vial	1_ml	soln	glycopyrrolate
456	GLYCOPYRROLATE 0.2 MG/ML SOLN 20 ML VIAL	glycopyrrolate 0.2_mg/ml solution 20_ml vial	Pharmacy	ONLINE	2016-09-16	vial	soln	glycopyrrolate	20_ml
457	GLYCOPYRROLATE 0.4MG/2ML BD SY	glycopyrrolate 0.4_mg/2_ml bd syringe	Pharmacy	ONLINE	2016-09-16	sy	0.4_mg/2_ml	bard	glycopyrrolate
458	GLYCOPYRROLATE 0.5 MG/ML SUSP	glycopyrrolate 0.5_mg/ml suspension	Pharmacy	ONLINE	2016-09-16	susp	0.5_mg/ml	glycopyrrolate	NULL
459	GLYCOPYRROLATE 2 MG TAB	glycopyrrolate 2_mg tablet	Pharmacy	ONLINE	2016-09-16	2_mg	tab	glycopyrrolate	NULL
460	GLYCOSYLAATED A1C	glycosylated a1c	Laboratory	ONLINE	2016-09-16	glycosylaated	a1c	NULL	NULL
461	GOWN DISP SURG X-LG 9041_E	gown disposable surgical extra large 9041 e	Supply	ONLINE	2016-09-16	large	surg	disp	NULL
462	GRID XR CT GUIDELINES NDL 117	grid x-ray computed_tomography guidelines needle 117	Radiology	ONLINE	2016-09-16	ct	NULL	NULL	NULL
463	GUAIFENESIN 600 MG TB12	guaifenesin 600_mg tb12	Pharmacy	ONLINE	2016-09-16	guaifenesin	tb12	600_mg	NULL
464	GUAIFENESIN-DEXTROMETHORPHAN 100-10 MG/5ML SYRP	guaifenesin dextromethorphan 100 10_mg/5_ml syrup	Pharmacy	ONLINE	2016-09-16	10_mg/5_ml	syrup	guaifenesin	dextromethorphan
465	GUIDE WIRE	guide wire	Supply	ONLINE	2016-09-16	wire	guide	NULL	NULL
466	GUIDEWIRE	guidewire	Supply	ONLINE	2016-09-16	guidewire	NULL	NULL	NULL
467	GUIDEWIRE AMPLATZ EX-STF CRV.032X180X3	guidewire amplatzer ex stf crv.032x180x3	Supply	ONLINE	2016-09-16	ex	guidewire	NULL	NULL
468	GUIDEWIRE PTFE FC J ARGON .032INX150CM	guidewire ptfe fc j argon 0.032inx150cm	Supply	ONLINE	2016-09-16	fc	guidewire	NULL	NULL
469	H 25 OH VITAMIN D3	25 oh vitamin d3	Laboratory	ONLINE	2016-09-16	d3	vitamin	oh	NULL
470	H BIOTINIDASE SERUM	biotinidase serum	Laboratory	ONLINE	2016-09-16	biotinidase	serum	NULL	NULL
471	H CCU INTERMEDIATE	critical_care_unit intermediate	Room and Board	ONLINE	2016-09-16	intermediate	ccu	NULL	NULL
472	H CHROMOTOGRAPHY QUANT MULT	chromotography quantitative multiple	Laboratory	ONLINE	2016-09-16	chromotography	quant	mult	NULL
473	H CONDITIONER SKIN ALOE VE	conditioner skin aloe vesta	Supply	ONLINE	2016-09-16	conditioner	aloe	skin	NULL
474	H CONDITIONER SKIN ALOE VESTA 4 OZ	conditioner skin aloe vesta 4 ounce	Supply	ONLINE	2016-09-16	oz	skin	NULL	NULL
475	H CREAM SKIN SENSICARE 3 O	cream skin sensicare 3 o	Supply	ONLINE	2016-09-16	sensicare	skin	o	cream
476	H CREAM SKIN SENSICARE 3 OZ	cream skin sensicare 3 ounce	Supply	ONLINE	2016-09-16	sensicare	oz	skin	cream
477	H EXHALED CO2 TEST CONT/DAY (AKA ETCO2)	exhaled carbon_dioxide test continuous/day also_known_as end_tidal_carbon_di_oxide	Monitoring	ONLINE	2016-09-16	test	continuous	co2	day
478	H INFADENT	infa_dent	Supply	ONLINE	2016-09-16	infadent	NULL	NULL	NULL
479	H SUSCEPTIBILITY DISK METHOD PER PLATE ZZ00 TO	susceptibility disk method per plate zz00 to	Laboratory	ONLINE	2016-09-16	per	NULL	NULL	NULL
480	H TUBE TRACH CUFFED CUSTOM PEDIATRIC	tube tracheostomy cuffed custom pediatric	Supply	ONLINE	2016-09-16	trach	tube	pediatric	custom
481	H XR FLUORO VEN ACC PROC INTRAOP	x-ray fluoroscopy venous access procedure intraoperative	Radiology	ONLINE	2016-09-16	procedure	NULL	NULL	NULL
482	HAEMOPHILUS B CONJUGATE VA	haemophilus b conjugate vaccine	Pharmacy	ONLINE	2016-09-16	va	haemophilus	b	conjugate
483	HAEMOPHILUS B CONJUGATE VACCINE 7.5 MCG/0.5 ML	haemophilus b conjugate vaccine 7.5 mcg/0.5_ml	Pharmacy	ONLINE	2016-09-16	vaccine	NULL	NULL	NULL
484	HALOPERIDOL LACTATE 5 MG/ML SOLN	haloperidol lactate 5_mg/ml solution	Pharmacy	ONLINE	2016-09-16	haloperidol	5_mg/ml	soln	lactate
485	HC ABDOMEN 1 VIEW	abdomen 1 view	Radiology	ONLINE	2016-09-16	abdomen	view	NULL	NULL
486	HC AMMONIA	ammonia	Laboratory	ONLINE	2016-09-16	ammonia	NULL	NULL	NULL
487	HC AMYLASE	amylase	Laboratory	ONLINE	2016-09-16	amylase	NULL	NULL	NULL
488	HC AMYLASE NON BLOOD	amylase non blood	Laboratory	ONLINE	2016-09-16	amylase	non	blood	NULL
489	HC ANES ANORECTAL RVU 5 00902	anesthesia anorectal rvu 5 00902	OR / Anesthesia / Recovery Room	ONLINE	2016-09-16	anorectal	anesthesia	rvu	NULL
490	HC ANES PQRI PROPHY AB GIVEN	anesthesia physician_quality_reporting_initiative prophylaxis ab given	OR / Anesthesia / Recovery Room	ONLINE	2016-09-16	anesthesia	NULL	NULL	NULL
491	HC ANES PQRS GEN NEUROAXIAL 60 MIN OR LONGER	anesthesia physician_quality_reporting_system general neuroaxial 60 minutes or longer	OR / Anesthesia / Recovery Room	ONLINE	2016-09-16	or	min	anesthesia	gen
492	HC ANES PQRS PERIOP BODY WARMING	anesthesia physician_quality_reporting_system perioperative body warming	OR / Anesthesia / Recovery Room	ONLINE	2016-09-16	body	anesthesia	NULL	NULL
493	HC ANES SET UP ROUTINE	anesthesia set up routine	Supply	ONLINE	2016-09-16	set	anesthesia	routine	NULL
494	HC ANES SKIN EXTREMETIES/ANT TRUNK/PERINEUM RVU 300400	anesthesia skin extremeties/anterior trunk/perineum rvu 300400	OR / Anesthesia / Recovery Room	ONLINE	2016-09-16	anesthesia	skin	NULL	NULL
495	HC ANES US GUIDE VASCULAR ACCESS	anesthesia ultrasound guide vascular access	Radiology	ONLINE	2016-09-16	access	us	anesthesia	vascular
496	HC ANESTH PER MINUTE	anesthesia per minute	OR / Anesthesia / Recovery Room	ONLINE	2016-09-16	anesthetic	minute	per	NULL
497	HC ANESTH PROCEDURE ROOM FEE	anesthesia procedure room fee	OR / Anesthesia / Recovery Room	ONLINE	2016-09-16	fee	anesthesia	procedure	room
498	HC ANGIO FLUSH SYSTEM SUPPLY	angiography flush system supply	Supply	ONLINE	2016-09-16	angiography	supply	system	flush
499	HC ANTIBODY SCREEN RBC EA SERUM	antibody screen red_blood_cell each serum	Laboratory	ONLINE	2016-09-16	rbc	screen	antibody	serum
500	HC ARTERIAL BLOOD GAS I STAT	arterial blood_gas i stat	Monitoring	ONLINE	2016-09-16	arterial	stat	gas	blood
