DESC_ID,ORIG_DESC,NORM_DESC,CHRG_CLS,FLAG,CREATE_DT,FTR1,FTR2,FTR3,FTR4
5948,SMEAR GRAM STAIN,smear gram stain,Laboratory,ONLINE,16/09/2016,smear,stain,gram,
5949,SMR PRIM SRC GRAM/GIEMSA S,smear primary source gram/giemsa s,Laboratory,ONLINE,16/09/2016,prim,gram,,
5950,SMR PRIM SRC GRAM/GIEMSA STAIN BCT FUNGI/CELL,smear primary source gram/giemsa stain bacteria fungi/cell,Laboratory,ONLINE,16/09/2016,cell,stain,prim,gram
5951,SOD PHOSPHATE 3 MMOLE/ML INJ 1,sodium phosphate 3 mmole/ml injection 1,Pharmacy,ONLINE,16/09/2016,ml,inj,phosphate,sodium
5952,SODIUM (BLOOD GAS),sodium blood_gas,Laboratory,ONLINE,16/09/2016,gas,blood,sodium,
5953,SODIUM ACETATE 2 MEQ/ML SO,sodium acetate 2_meq/ml so,Pharmacy,ONLINE,16/09/2016,2_meq/ml,acetate,so,
5954,SODIUM BICARBONATE 1 MEQ/ML SOLN,sodium_bicarbonate 1_meq/ml solution,Pharmacy,ONLINE,16/09/2016,1_meq/ml,bicarbonate,soln,sodium
5955,SODIUM BICARBONATE 1 MEQ/ML SOLN 50 ML VIAL,sodium_bicarbonate 1_meq/ml solution 50_ml vial,Pharmacy,ONLINE,16/09/2016,50_ml,vial,soln,sodium
5956,SODIUM BICARBONATE 4.2% 0.,sodium_bicarbonate 4.2% 0,Pharmacy,ONLINE,16/09/2016,bicarbonate,4.20%,sodium,
5957,SODIUM BICARBONATE 5.4 % SOLN,sodium_bicarbonate 5.4% solution,Pharmacy,ONLINE,16/09/2016,bicarbonate,5.40%,soln,sodium
5958,SODIUM BICARBONATE 650 MG TABS,sodium_bicarbonate 650_mg tablets,Pharmacy,ONLINE,16/09/2016,bicarbonate,tabs,650_mg,sodium
5959,SODIUM CHLORIDE (PF) 0.9 % SOLN 10ML VIAL,sodium_chloride preservative_free 0.9% solution 10_ml vial,Diluent / Flush / Irrigant,ONLINE,16/09/2016,vial,10_ml,chloride,soln
5960,SODIUM CHLORIDE 0.45% SOLP,sodium_chloride 0.45% solution,Pharmacy,ONLINE,16/09/2016,solution,chloride,0.45%,sodium
5961,SODIUM CHLORIDE 0.45% SOLP 500 ML BAG,sodium_chloride 0.45% solution 500_ml bag,Diluent / Flush / Irrigant,ONLINE,16/09/2016,500_ml,bag,chloride,solution
5962,SODIUM CHLORIDE 0.9 % SOLN 100 ML FLEX CONT,sodium_chloride 0.9% solution 100_ml,Diluent / Flush / Irrigant,ONLINE,16/09/2016,flex,sodium,continuous,soln
5963,SODIUM CHLORIDE 0.9 % SOLN 50 ML FLEX CONT,sodium_chloride 0.9% solution 50_ml,Diluent / Flush / Irrigant,ONLINE,16/09/2016,flex,sodium,continuous,soln
5964,SODIUM CHLORIDE 0.9% SOLP 1 000 ML FLEX CONT,sodium_chloride 0.9% solution 1 000_ml flex cont,Diluent / Flush / Irrigant,ONLINE,16/09/2016,flex,sodium,000_ml,continuous
5965,SODIUM CHLORIDE 0.9% SOLP 100 ML BAG,sodium_chloride 0.9% solution 100_ml bag,Diluent / Flush / Irrigant,ONLINE,16/09/2016,100_ml,bag,chloride,solution
5966,SODIUM CHLORIDE 0.9% SOLP 250 ML BAG,sodium_chloride 0.9% solution 250_ml bag,Diluent / Flush / Irrigant,ONLINE,16/09/2016,250_ml,bag,chloride,solution
5967,SODIUM CHLORIDE 0.9% SOLP 50 ML BAG,sodium_chloride 0.9% solution 50_ml bag,Diluent / Flush / Irrigant,ONLINE,16/09/2016,50_ml,bag,chloride,solution
5968,SODIUM CHLORIDE 0.9% SOLP 500 ML FLEX CONT,sodium_chloride 0.9% solution 500_ml flex cont,Diluent / Flush / Irrigant,ONLINE,16/09/2016,flex,sodium,continuous,solution
5969,SODIUM CHLORIDE 2.5 MEQ/ML,sodium_chloride 2.5_meq/ml,Pharmacy,ONLINE,16/09/2016,2.5_meq/ml,chloride,sodium,
5970,SODIUM CHLORIDE 2.5 MEQ/ML SOLN,sodium_chloride 2.5_meq/ml solution,Diluent / Flush / Irrigant,ONLINE,16/09/2016,2.5_meq/ml,chloride,soln,sodium
5971,SODIUM CHLORIDE 2.5 MEQ/ML SOLN 40 ML,sodium_chloride 2.5_meq/ml solution 40_ml,Pharmacy,ONLINE,16/09/2016,chloride,soln,sodium,
5972,SODIUM CHLORIDE 3 % NEBU,sodium_chloride 3% nebulizer,Supply,ONLINE,16/09/2016,chloride,nebu,3%,sodium
5973,SODIUM CHLORIDE 4 MEQ/ML S,sodium_chloride 4_meq/ml s,Pharmacy,ONLINE,16/09/2016,s,chloride,4_meq/ml,sodium
5974,SODIUM CHLORIDE 4 MEQ/ML SOLP,sodium_chloride 4_meq/ml solution,Pharmacy,ONLINE,16/09/2016,chloride,solution,4_meq/ml,sodium
5975,SODIUM CHLORIDE 4 MEQ/ML SOLP 100 ML VIAL,sodium_chloride 4_meq/ml solution 100_ml vial,Pharmacy,ONLINE,16/09/2016,vial,100_ml,chloride,solution
5976,SODIUM CHLORIDE 4 MEQ/ML SOLP 30 ML VIAL,sodium_chloride 4_meq/ml solution 30_ml vial,Pharmacy,ONLINE,16/09/2016,vial,30_ml,chloride,solution
5977,SODIUM CHLORIDE IRRIGATION 0.9 % SOLN 1 000 ML BOTTLE,sodium_chloride irrigation 0.9% solution 1 000_ml bottle,Diluent / Flush / Irrigant,ONLINE,16/09/2016,irrigation,sodium,000_ml,soln
5978,SODIUM CHLORIDE PER 500 ML,sodium_chloride per 500_ml,Pharmacy,ONLINE,16/09/2016,chloride,500_ml,per,sodium
5979,SODIUM CHLORIDE POWD,sodium_chloride powder,Pharmacy,ONLINE,16/09/2016,chloride,powder,sodium,
5980,SODIUM CHLORIDE POWD 500 G JAR,sodium_chloride powder 500 g jar,Pharmacy,ONLINE,16/09/2016,chloride,powder,sodium,
5981,SODIUM CL 0.9% IRRIG 500 CC,sodium_chloride 0.9% irrigation 500 cubic_centimeters,Diluent / Flush / Irrigant,ONLINE,16/09/2016,irrig,cl,sodium,
5982,SODIUM I,sodium istat,Monitoring,ONLINE,16/09/2016,sodium,,,
5983,SODIUM RANDOM URINE,sodium random urine,Laboratory,ONLINE,16/09/2016,random,urine,sodium,
5984,SOL D5 NACL 0.45PCT 1000ML,solution dextrose_5% sodium_chloride 0.45pct 1000_ml,Pharmacy,ONLINE,16/09/2016,sol,1000_ml,nacl,
5985,SOL D5 NACL 0.45PCT KCL20 1L,solution dextrose_5% sodium_chloride 0.45pct kcl20 1_liter,Pharmacy,ONLINE,16/09/2016,sol,nacl,,
5986,SOL INHAL SEVOFLURANE 250ML,solution inhalation sevoflurane 250_ml,Pharmacy,ONLINE,16/09/2016,250_ml,sevoflurane,sol,inhal
5987,SOL LR 1000ML BG,solution lactated_ringers 1000_ml bag,Pharmacy,ONLINE,16/09/2016,lr,sol,1000_ml,bg
5988,SOL N/S 100 CC,solution normal_saline 100 cubic_centimeters,Diluent / Flush / Irrigant,ONLINE,16/09/2016,cc,sharp_blunt,sol,n
5989,SOL N/S IRRIG 1500 CC,solution normal_saline irrigation 1500 cubic_centimeters,Diluent / Flush / Irrigant,ONLINE,16/09/2016,irrig,sol,,
5990,SOL NACL 0.9PCT 250ML BG LF,solution sodium_chloride 0.9pct 250_ml bag line_flush,Diluent / Flush / Irrigant,ONLINE,16/09/2016,250_ml,bg,sol,nacl
5991,SOL NACL 0.9PCT 500ML BG LF,solution sodium_chloride 0.9pct 500_ml bag line_flush,Diluent / Flush / Irrigant,ONLINE,16/09/2016,500_ml,bg,sol,nacl
5992,SOL NACL 0.9PCT PF 50ML,solution sodium_chloride 0.9pct preservative_free 50_ml,Diluent / Flush / Irrigant,ONLINE,16/09/2016,50_ml,sol,nacl,
5993,SOL NRMSOL-R PH 7.4 1000ML BG,solution normosol r ph 7.4 1000_ml bag,Diluent / Flush / Irrigant,ONLINE,16/09/2016,sol,1000_ml,bg,
5994,SP G+M LEVEL V TC,specimen gross and micro level 5 technical component,Laboratory,ONLINE,16/09/2016,v,level,,
5995,SPCL STN 2 I&R EXCPT MICRO,special stain 2 i&r except micro,Laboratory,ONLINE,16/09/2016,stn,,,
5996,SPEECH THERAPY,speech therapy,PT / OT / Speech Therapy,ONLINE,16/09/2016,therapy,speech,,
5997,SPIROMETER INCENTIVE,spirometer incentive,Supply,ONLINE,16/09/2016,spirometer,incentive,,
5998,SPIRONOLACTONE 25 MG TAB 500 EACH BOTTLE,spironolactone 25_mg tablet 500 each bottle,Pharmacy,ONLINE,16/09/2016,spironolactone,bottle,tab,25_mg
5999,SPIRONOLACTONE 5 MG/ML SUSP 100 ML BOTTLE,spironolactone 5_mg/ml suspension 100_ml bottle,Pharmacy,ONLINE,16/09/2016,spironolactone,susp,bottle,100_ml
6000,SPLIT ALIQUOT PROCESSING,split aliquot processing,Blood Products,ONLINE,16/09/2016,aliquot,processing,split,
6001,SPLIT LEUKOREDUCED PACK CELLS,split leukoreduced pack cells,Blood Products,ONLINE,16/09/2016,cells,leukoreduced,split,pack
6002,SPNG GZ 2 6X6-3/4 STRL,sponge gauze 2 6x6 3/4 sterile,Supply,ONLINE,16/09/2016,sponge,gz,strl,
6003,SPNG KTNR 9/16X0.25IN STRL X1,sponge ktnr 9/16x0.25 inches sterile x1,Supply,ONLINE,16/09/2016,sponge,strl,inches,
6004,SPONGE 4X4 STERILE 2/PK,sponge 4x4 sterile 2/pack,Supply,ONLINE,16/09/2016,sponge,2/pack,4x4,sterile
6005,SPONGE DRAIN T'SORB,sponge drain tsorb,Supply,ONLINE,16/09/2016,sponge,drain,tsorb,
6006,SPONGE GZ 4X4 STRL NON21426,sponge gauze 4x4 sterile non21426,Supply,ONLINE,16/09/2016,sponge,gz,4x4,strl
6007,SPS SET PWRLOC 20GX.75 0652034,sps set power_loc 20gx.75 0652034,Supply,ONLINE,16/09/2016,20gx.75,pwrloc,spgs,set
6008,STAPLER EXTRACTOR,stapler extractor,Supply,ONLINE,16/09/2016,extractor,stapler,,
6009,STAPLER SKIN PROXIMATE WIDE_E,stapler skin proximate wide e,Supply,ONLINE,16/09/2016,stapler,skin,,
6010,STATLOCK PICC PLUS DISP,statlock peripherally_inserted_central_catheter plus disposable,Supply,ONLINE,16/09/2016,disp,plus,picc,statlock
6011,STATLOCK-CATHETER SECUREDEVICE,statlock catheter securedevice,Supply,ONLINE,16/09/2016,securedevice,catheter,statlock,
6012,STAY SHARP 5MM LONESTAR RETRAC,stay sharp 5mm lonestar retract,Supply,ONLINE,16/09/2016,5mm,sharp,lonestar,retract
6013,STERILE WATER SOLP 1 000 M,sterile water solution 1 000 m,Diluent / Flush / Irrigant,ONLINE,16/09/2016,water,sterile,m,solution
6014,STETHOSCOPE DISPOSABLE,stethoscope disposable,Supply,ONLINE,16/09/2016,disposable,stethoscope,,
6015,STOCK ANTIEMB KN LG REG LF,stocking anti_embolism knee large regular lf,Supply,ONLINE,16/09/2016,large,reg,,
6016,STOCK ANTIEMB KN MD REG LF,stocking anti_embolism knee medium regular lf,Supply,ONLINE,16/09/2016,medium,reg,,
6017,STOPCOCK 4 WAY LARGE BORE OWEN,stopcock 4 way large bore owen,Supply,ONLINE,16/09/2016,large,,,
6018,STYLET NAVION PICC 2011 DISP,stylet navion peripherally_inserted_central_catheter 2011 disposable,Supply,ONLINE,16/09/2016,disp,navigation,picc,stylet
6019,SUCCINYL CHL 100 MG/5ML SYG 5,succinyl chloride 100_mg/5_ml syringe 5,Pharmacy,ONLINE,16/09/2016,succinyl,syg,100_mg/5_ml,chloride
6020,SUCCINYLCHOLINE 20 MG/ML SOLN,succinylcholine 20_mg/ml solution,Pharmacy,ONLINE,16/09/2016,soln,succinylcholine,20_mg/ml,
6021,SUCCINYLCHOLINE CHLORIDE PER 20 MG,succinylcholine chloride per 20_mg,Pharmacy,ONLINE,16/09/2016,20_mg,chloride,succinylcholine,per
6022,SUCT DRAIN SYS 500ML TCS500D,suction drain system 500_ml tcs500d,Supply,ONLINE,16/09/2016,suct,drain,system,500_ml
6023,SULFAMETHOXAZOLE-TRIMETHOPRIM 80-16 MG/ML SOLN,sulfamethoxazole trimethoprim 80 16_mg/ml solution,Pharmacy,ONLINE,16/09/2016,16_mg/ml,trimethoprim,sulfamethoxazole,soln
6024,SUSCEPTIBILITY MICRODILUTI,susceptibility microdilution,Laboratory,ONLINE,16/09/2016,susceptibility,microdiluti,,
6025,SUSCEPTIBILITY MICRODILUTION PER PLATE ZZ00 TO,susceptibility microdilution per plate zz00 to,Laboratory,ONLINE,16/09/2016,per,,,
6026,SUT ETHILON 2 0 FS 18,suture ethilon 2 0 fs 18,Supply,ONLINE,16/09/2016,ethilon,sut,fast,
6027,SUTR 3 0 SILK RB 1 HCHG SUTR 3 0 SILK RB 1,suture 3 0 silk rb 1,Supply,ONLINE,16/09/2016,silk,rb,,
6028,SUTR CHROMIC GUT 4 0 RBI HCHG SUTR CHROMIC GUT 4 0 RBI,suture chromic gut 4 0 rbi i,Supply,ONLINE,16/09/2016,sutur,hchg,chromic,rbi
6029,SWALLOW EVALUATION PER 15,swallow evaluation per 15,PT / OT / Speech Therapy,ONLINE,16/09/2016,swallow,evaluation,per,
6030,SWALLOW EVALUATION PER 15 MIN,swallow evaluation per 15_minutes,PT / OT / Speech Therapy,ONLINE,16/09/2016,min,swallow,evaluation,per
6031,SYRINGE ASEPTO,syringe asepto,Supply,ONLINE,16/09/2016,syringe,asepto,,
6032,SYS 5 LEAD CABLE & WIRE DUAL,system 5 lead cable and wire dual,Supply,ONLINE,16/09/2016,dual,system,lead,
6033,SYSTEM INTRO SS VALVED 7.0FRX13CM,system intro ss valved 7.0frx13cm,Supply,ONLINE,16/09/2016,system,,,
6034,SYSTEM INTRO SS VALVED 9.0FRX13CM,system intro ss valved 9.0frx13cm,Supply,ONLINE,16/09/2016,system,,,
6035,TACROLIMUS,tacrolimus,Laboratory,ONLINE,16/09/2016,tacrolimus,,,
6036,TAPE TB HY-TAPE 0.5INX5YD LF,tape tube hy tape 0.5inx5yd lf,Supply,ONLINE,16/09/2016,tb,,,
6037,TB ET CUF INMD HI LO 7.5MM 864,tube et cuff inmd hi lo 7.5mm 864,Supply,ONLINE,16/09/2016,tb,cuff,,
6038,TB ET CUF INTMED HI LO 7MM LF,tube endotracheal cuff intmed hi lo 7mm lf,Supply,ONLINE,16/09/2016,tb,cuff,,
6039,TB ET CUF INTMED HI LO 8MM LF,tube endotracheal cuff intmed hi lo 8mm lf,Supply,ONLINE,16/09/2016,tb,cuff,,
6040,TEGADERM 4X4,tegaderm 4x4,Supply,ONLINE,16/09/2016,4x4,tegaderm,,
6041,TETRACAINE 0.5 % DROP 2 ML DROP BTL,tetracaine 0.5% drop 2_ml drop bottle,Pharmacy,ONLINE,16/09/2016,2_ml,drop,bottle,
6042,TETRACAINE 0.5% DROP 2 ML,tetracaine 0.5% drop 2_ml,Pharmacy,ONLINE,16/09/2016,0.50%,2_ml,drop,tetracaine
6043,THER ACTIVITIES EA 15MIN,therapist activities each 15_minutes,PT / OT / Speech Therapy,ONLINE,16/09/2016,activities,ther,15min,
6044,THER EXER EACH 15MIN,therapist exercise each 15_minutes,PT / OT / Speech Therapy,ONLINE,16/09/2016,ther,15min,exer,
6045,THIAMINE 100 MG TABS,thiamine 100_mg tablets,Pharmacy,ONLINE,16/09/2016,100_mg,thiamine,tabs,
6046,THIAMINE 100 MG/ML SOLN,thiamine 100_mg/ml solution,Pharmacy,ONLINE,16/09/2016,100_mg/ml,thiamine,soln,
6047,THROMBOPLASTIN IN,thromboplastin inhibition,Laboratory,ONLINE,16/09/2016,in,thromboplastin,,
6048,THROMBOPLASTIN TIME PARTIAL,thromboplastin time partial,Laboratory,ONLINE,16/09/2016,partial,thromboplastin,time,
6049,THROMBOPLASTIN TIME PARTIAL PLASMA/WHOLE BLOOD,thromboplastin time partial plasma/whole blood,Laboratory,ONLINE,16/09/2016,whole,plasma,blood,thromboplastin
6050,THROMBOPLASTIN TM PRTL PLS,thromboplastin time partial plasma,Laboratory,ONLINE,16/09/2016,tm,pls,prtl,thromboplastin
6051,THROMBOPLASTIN TM PRTL PLSM/WHL BLD,thromboplastin time partial plasma/whole blood,Laboratory,ONLINE,16/09/2016,whole,bld,thromboplastin,
6052,THYROXINE FR,thyroxine free,Laboratory,ONLINE,16/09/2016,fr,thyroxine,,
6053,TISS LIVE FRM STRTCE 16X20,tissue live from strtce 16x20,Supply,ONLINE,16/09/2016,stretcher,16x20,live,tiss
6054,TISSUE EXAM PATHOLOGIST LEVEL4,tissue examination pathologist level4,Laboratory,ONLINE,16/09/2016,pathologist,level4,tissue,exam
6055,TISSUE EXAM PATHOLOGIST LEVEL5,tissue examination pathologist level5,Laboratory,ONLINE,16/09/2016,pathologist,tissue,exam,level5
6056,TISSUE EXAM PATHOLOGIST LEVEL6,tissue examination pathologist level6,Laboratory,ONLINE,16/09/2016,pathologist,tissue,exam,level6
6057,TOBRAMYCIN 40 MG/ML SOLN 30 ML VIAL,tobramycin 40_mg/ml solution 30_ml vial,Pharmacy,ONLINE,16/09/2016,vial,tobramycin,soln,30_ml
6058,TOTAL PROTEIN SERUM,total protein serum,Laboratory,ONLINE,16/09/2016,protein,total,serum,
6059,TOWEL OR STR BLU DISP MDT21682,towel operating_room sterile blue disposable mdt21682,Supply,ONLINE,16/09/2016,disp,or,,
6060,TPN - (PATIENTS < 5 KG),total_parenteral_nutrition patients less_than 5 kg,Pharmacy,ONLINE,16/09/2016,tpn,patients,kg,less_than
6061,TPN - (PATIENTS 5-10 KG),total_parenteral_nutrition patients 5 10 kg,Pharmacy,ONLINE,16/09/2016,tpn,patients,kg,
6062,TPN ADULT INJECTION,total_parenteral_nutrition adult injection,Pharmacy,ONLINE,16/09/2016,tpn,injection,adult,
6063,TRACH CARE KIT,tracheostomy care kit,Supply,ONLINE,16/09/2016,trach,kit,care,
6064,TRACH INLINE SUCTION,tracheostomy inline suction,Supply,ONLINE,16/09/2016,trach,inline,suction,
6065,TRACH TUBE BIVONA CUFFED,tracheostomy tube bivona cuffed,Supply,ONLINE,16/09/2016,trach,tube,bivona,cuffed
6066,TRACH TUBE BIVONA CUFFLESS,tracheostomy tube bivona cuffless,Supply,ONLINE,16/09/2016,trach,cuffless,tube,bivona
6067,TRANSCUTANEOUS MONIT,transcutaneous monitoring,Monitoring,ONLINE,16/09/2016,monit,transcutaneous,,
6068,TRANSDUCER,transducer,Supply,ONLINE,16/09/2016,transducer,,,
6069,TRANSDUCER KIT,transducer kit,Supply,ONLINE,16/09/2016,transducer,kit,,
6070,TRANSFERASE ALANINE AMINO,transferase alanine amino,Laboratory,ONLINE,16/09/2016,transferase,alanine,amino,
6071,TRANSFERASE ASPARTATE AMIN,transferase aspartate amino,Laboratory,ONLINE,16/09/2016,transferase,aspartate,amino,
6072,TRANSFERASE ASPARTATE AMINO,transferase aspartate amino,Laboratory,ONLINE,16/09/2016,transferase,aspartate,amino,
6073,TRANSFUSION FILTER,transfusion filter,Supply,ONLINE,16/09/2016,filter,transfusion,,
6074,TRANSFUSION PROCEDURE,transfusion procedure,Nursing Services,ONLINE,16/09/2016,transfusion,procedure,,
6075,TRANSFUSION SERVICE FEE,transfusion service fee,Nursing Services,ONLINE,16/09/2016,transfusion,fee,service,
6076,TRANSPORT TEAM SERVICES ON,transport team services on,Other,ONLINE,16/09/2016,services,transport,team,
6077,TRANSPORT WARMER,transport warmer,Supply,ONLINE,16/09/2016,warmer,transport,,
6078,TRAY ANGIOGRAPHY EP THROW STD LF - DUH,tray angiography ep throw std lf duh,Supply,ONLINE,16/09/2016,angiography,tray,std,
6079,TRAY BIOPSY DISP,tray biopsy disposable,Supply,ONLINE,16/09/2016,biopsy,tray,disp,
6080,TRAY EPIDURAL,tray epidural,Supply,ONLINE,16/09/2016,tray,epidural,,
6081,TRAY LUMBAR PUNCTURE,tray lumbar_puncture,Supply,ONLINE,16/09/2016,tray,puncture,lumbar,
6082,TRAY SUTURE,tray suture,Supply,ONLINE,16/09/2016,suture,tray,,
6083,TRIAMCINOLONE 0.5% CREA 15 G TUBE,triamcinolone 0.5% cream 15 gram tube,Pharmacy,ONLINE,16/09/2016,tube,cream,,
6084,TRIAMCINOLONE ACETONIDE 0.1 % OINT 15 G TUBE,triamcinolone acetonide 0.1% ointment 15 gram tube,Pharmacy,ONLINE,16/09/2016,oint,tube,,
6085,TRIGLYCERIDES,triglycerides,Laboratory,ONLINE,16/09/2016,triglycerides,,,
6086,TRNSDUC SET SGL 60IN PX260,transducer set single 60 inches px260,Supply,ONLINE,16/09/2016,single,set,transducer,inches
6087,TROCAR CATHETER,trocar catheter,Supply,ONLINE,16/09/2016,catheter,trocar,,
6088,TROCAR VENTRICULAR SPLIT,trocar ventricular split,Supply,ONLINE,16/09/2016,ventricular,trocar,split,
6089,TROPHAMINE SOLP 500 ML BAG,trophamine solution 500_ml bag,Pharmacy,ONLINE,16/09/2016,trophamine,bag,solution,500_ml
6090,TROPICAMIDE 0.5% DROP 15 M,tropicamide 0.5% drop 15_minutes,Pharmacy,ONLINE,16/09/2016,tropicamide,minutes,drop,0.50%
6091,TROPICAMIDE 0.5% DROP 15 ML DROP BTL,tropicamide 0.5% drop 15_ml drop bottle,Pharmacy,ONLINE,16/09/2016,drop,bottle,15_minutes,
6092,TROPONIN QUANT,troponin quantitative,Laboratory,ONLINE,16/09/2016,quant,troponin,,
6093,TSH-THYROID STIM HORMONE,thyroid-stimulating_hormone thyroid stimulating hormone,Laboratory,ONLINE,16/09/2016,thyroid,hormone,stim,thyroid-stimulating_hormone
6094,TUBE DRAIN 3/8X12,tube drain 3/8x12,Supply,ONLINE,16/09/2016,tube,drain,3/8x12,
6095,TUBE EAR REUTER BOBBIN VENT 1.14MM,tube ear reuter bobbin ventilation 1.14mm,Supply,ONLINE,16/09/2016,tube,ventilation,,
6096,TUBE FEEDING CATHETER,tube feeding catheter,Supply,ONLINE,16/09/2016,tube,feeding,catheter,
6097,TUBE FEEDING SET,tube feeding set,Supply,ONLINE,16/09/2016,tube,feeding,set,
6098,TUBE SALEM SUMP 18FR DISP,tube salem sump 18fr disposable,Supply,ONLINE,16/09/2016,tube,disp,,
6099,TUBING INSUFFLATION FILTER,tubing insufflation filter,Supply,ONLINE,16/09/2016,filter,tubing,insufflation,
6100,TY CATH FOLEY SURESTEP DR BG LTX-F 16FR,tray catheter foley surestep drainage bag latex-free 16_french,Supply,ONLINE,16/09/2016,foley,cath,tray,bg
6101,TY PORT DRSNG CHG DT17425,tray portable dressing change dt17425,Supply,ONLINE,16/09/2016,tray,portable,drsng,
6102,TYMPANOMETRY,tympanometry,Procedure,ONLINE,16/09/2016,tympanometry,,,
6103,TYMPANOMETRY AND REFLEX TH,tympanometry and reflex th,Procedure,ONLINE,16/09/2016,tympanometry,reflex,th,
6104,UNIPOLAR JSN HES SUPREME 6FR,unipolar jsn hes supreme 6fr,Supply,ONLINE,16/09/2016,6fr,unipolar,jsn,supreme
6105,URINALYSIS AUTO W,urinalysis automated with,Laboratory,ONLINE,16/09/2016,urinalysis,automated,,
6106,URINALYSIS AUTO W SCOPE,urinalysis automated with scope,Laboratory,ONLINE,16/09/2016,urinalysis,scope,automated,
6107,URINALYSIS DIPSTICK AUTO,urinalysis dipstick automated,Laboratory,ONLINE,16/09/2016,urinalysis,dipstick,automated,
6108,URINALYSIS ROUTINE AUTO W MICROSCOPIC,urinalysis routine automated with microscopic,Laboratory,ONLINE,16/09/2016,urinalysis,automated,microscopic,routine
6109,URINARY CATH KIT (SILI),urinary catheter kit silicone,Supply,ONLINE,16/09/2016,urinary,cath,sili,kit
6110,URINE CULTURE/COLONY COUNT,urine culture/colony count,Laboratory,ONLINE,16/09/2016,count,culture,urine,colony
6111,URNLS DIP STICK/TABLET RGN,urinalysis dip stick/tablet reagent,Laboratory,ONLINE,16/09/2016,tablet,,,
6112,URNLS DIP STICK/TABLET RGNT AUTO MIC,urinalysis dip stick/tablet reagent automated minimal_inhibitory_concentration,Laboratory,ONLINE,16/09/2016,tablet,automated,,
6113,URNLS DIP STICK/TABLET RGNT AUTO W/O MIC,urinalysis dip stick/tablet reagent automated without minimal_inhibitory_concentration,Laboratory,ONLINE,16/09/2016,without,tablet,automated,
6114,URSODIOL 60 MG/ML SUSP,ursodiol 60_mg/ml suspension,Pharmacy,ONLINE,16/09/2016,susp,ursodiol,60_mg/ml,
6115,US ABDOMEN LIMITED,ultrasound abdomen limited,Radiology,ONLINE,16/09/2016,us,abdomen,limited,
6116,US ABDOMEN RETROPERITONEAL,ultrasound abdomen retroperitoneal,Radiology,ONLINE,16/09/2016,us,retroperitoneal,abdomen,
6117,US CHEST,ultrasound chest,Radiology,ONLINE,16/09/2016,us,chest,,
6118,US DOPPLER EXTREMITY VEIN BILAT,ultrasound doppler extremity vein bilateral,Radiology,ONLINE,16/09/2016,extremity,us,doppler,
6119,US DPLER EXTREM VEIN UNILAT,ultrasound doppler extremity vein unilateral,Radiology,ONLINE,16/09/2016,extremity,us,,
6120,US DPLR CMPL ABD PELVIS SC,ultrasound doppler complex abdomen pelvis sc,Radiology,ONLINE,16/09/2016,us,abd,pelvis,
6121,US DPLR CMPL ABD PELVIS SCROTAL,ultrasound doppler complex abdomen pelvis scrotal,Radiology,ONLINE,16/09/2016,us,abd,pelvis,
6122,US DPLR LIMIT ABD PELVIS S,ultrasound doppler limit abdomen pelvis s,Radiology,ONLINE,16/09/2016,us,abd,pelvis,
6123,US DPLR LOW EXTREM ART BILAT,ultrasound doppler lower extremity arterial bilateral,Radiology,ONLINE,16/09/2016,extremity,us,low,arterial
6124,US GUID VASC ACCESS,ultrasound guide vascular access,Radiology,ONLINE,16/09/2016,access,us,guide,vascular
6125,US HEAD,ultrasound head,Radiology,ONLINE,16/09/2016,us,head,,
6126,US PREG UTERUS FOLLOW UP,ultrasound pregnant uterus follow up,Radiology,ONLINE,16/09/2016,uterus,us,preg,follow
6127,US RETROPERITONEUM,ultrasound retroperitoneum,Radiology,ONLINE,16/09/2016,us,retroperitoneum,,
6128,VALVE GASTRIC,valve gastric,Supply,ONLINE,16/09/2016,gastric,valve,,
6129,VANCOMYCIN 1 GM/200ML SOLN,vancomycin 1_gm/200_ml solution,Pharmacy,ONLINE,16/09/2016,1_gm/200_ml,vancomycin,soln,
6130,VANCOMYCIN 1GM/10ML INJ,vancomycin 1_gm/10_ml injection,Pharmacy,ONLINE,16/09/2016,inj,vancomycin,1_gm/10_ml,
6131,VANCOMYCIN 5 MG/ML SOLN 1 000 ML,vancomycin 5_mg/ml solution 1 000_ml,Pharmacy,ONLINE,16/09/2016,000_ml,5_mg/ml,vancomycin,soln
6132,VANCOMYCIN 50 MG/ML SOLR,vancomycin 50_mg/ml solution,Pharmacy,ONLINE,16/09/2016,50_mg/ml,vancomycin,solution,
6133,VANCOMYCIN 50 MG/ML SOLR 1 EACH VIAL,vancomycin 50_mg/ml solution 1 each vial,Pharmacy,ONLINE,16/09/2016,vial,50_mg/ml,vancomycin,solution
6134,VANCOMYCIN 500 MG SOLR 1 EACH VIAL,vancomycin 500_mg solution 1 each vial,Pharmacy,ONLINE,16/09/2016,vial,vancomycin,500_mg,solution
6135,VANCOMYCIN IN 0.9% SODIUM CHLORIDE 1.25 GRAM/250 ML SOLN,vancomycin in 0.9% sodium_chloride 1.25 gram/250_ml solution,Pharmacy,ONLINE,16/09/2016,soln,chloride,vancomycin,sodium
6136,VANCOMYCIN PER 500 MG,vancomycin per 500_mg,Pharmacy,ONLINE,16/09/2016,500_mg,vancomycin,per,
6137,VANCOMYCIN QUANT,vancomycin quantitative,Laboratory,ONLINE,16/09/2016,quant,vancomycin,,
