DESC_ID,ORIG_DESC,NORM_DESC,CHRG_CLS,FLAG,CREATE_DT,FTR1,FTR2,FTR3,FTR4
4659,AB SCREEN RBC EA,antibody screen red_blood_cell each,Laboratory,ONLINE,16/09/2016,rbc,screen,antibody,
1057,TAMSULOSIN SR CAP 0.4MG,tamsulosin slow_release capillary 0.4_mg,Pharmacy,RETROSPECTIVE,12/07/2016,sar,cap,0.4_mg,tamsulosin
255,SOD CHLORIDE 0.9% 100ML IN,sodium chloride 0.9% 100_ml injection,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,100_ml,chloride,sodium,
4368,HYDROCODONE/APAP 10/325; HYDROCODONE/APAP 10-325MG TABLET,hydrocodone/acetaminophen 10/325 hydrocodone/acetaminophen 10 325_mg tablet,Pharmacy,ONLINE,24/08/2016,325_mg,tablet,,
5913,ROOM 9P22,room 9p22,Room and Board,ONLINE,16/09/2016,room,9p22,,
5723,OFLOXACIN 0.3% DROP 5 ML DROP BTL,ofloxacin 0.3% drop 5_ml drop bottle,Pharmacy,ONLINE,16/09/2016,drop,bottle,5_ml,
1356,GOWN SURGICAL STERILE-BACK,gown surgical sterile back,Supply,RETROSPECTIVE,12/07/2016,gown,surgical,sterile,back
4027,HB VANCOMYCIN SINGLE LEVEL,vancomycin single level,Laboratory,RETROSPECTIVE,13/07/2016,single,vancomycin,level,
2790,67606101 - CYTOLOGY ARTISAN GMS CE,cytology artisan grams ce,Laboratory,RETROSPECTIVE,13/07/2016,cytology,artisan,ce,grams
1697,HC PTT,partial_prothrombaplastin_time,Laboratory,RETROSPECTIVE,12/07/2016,ptt,,,
5883,RANITIDINE 15 MG/ML SYRP,ranitidine 15_mg/ml syrup,Pharmacy,ONLINE,16/09/2016,syrup,ranitidine,15_mg/ml,
4397,PROTONIX IV 40MG & FILTER; PROTONIX 40 MG VIAL,protonix intravenous 40_mg and filter protonix 40_mg vial,Pharmacy,ONLINE,24/08/2016,filter,vial,iv,40_mg
171,HEPARIN FLUSH PF 100U/ML 1ML VIA,heparin flush partial_fill 100_units/ml 1_ml vial,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,heparin,PF,1_ml,via
888,ALBUMIN (HUMAN)  25%  50ML,albumin human 25% 50_ml,Pharmacy,RETROSPECTIVE,12/07/2016,50_ml,albumin,human,25%
5257,HC CBC WITH PLATELET COUNT,complete_blood_count with platelet count,Laboratory,ONLINE,16/09/2016,cbc,count,platelet,
2424,WARFARIN 2.5 MG TABS 1 E,warfarin 2.5_mg tablets 1 e,Pharmacy,RETROSPECTIVE,12/07/2016,tabs, , ,
565,HB HEMOGLOBIN,hemoglobin,Laboratory,RETROSPECTIVE,12/07/2016,hemoglobin,,,
2512,NACL 4 MEQ/ML SOLN 30 ML VIAL,sodium_chloride 4_meq/ml solution 30_ml vial,Pharmacy,RETROSPECTIVE,12/07/2016,vial,soln,nacl,
4695,ALTEPLASE 1 MG/ML SOLR 0.5 ML SYRINGE,alteplase 1_mg/ml solution 0.5_ml syringe,Pharmacy,ONLINE,16/09/2016,syringe,solution,,
5311,HC HIVCOM RAPID DETERM HIV 1/2 AG/AB,hiv_combo rapid determination human_immunodeficiency_virus 1/2 antigen/antibody,Laboratory,ONLINE,16/09/2016,rapid,02/Jan,antigen,hivcom
1918,DESITINONT 30GM,desitin_ointment 30_gm,Supply,RETROSPECTIVE,12/07/2016,desitinont,30gm,,
6276,PHENOBARBITAL 20 MG/5 ML E,phenobarbital 20_mg/5_ml e,Pharmacy,ONLINE,19/09/2016,e,20_mg/5_ml,phenobarbital,
940,EPOPROSTENOL 0.5 MG SOLR,epoprostenol 0.5_mg solution,Pharmacy,RETROSPECTIVE,12/07/2016,0.5_mg,epoprostenol,solution,
1773,HC TROPONIN I,troponin i,Laboratory,RETROSPECTIVE,12/07/2016,troponin,,,
5479,HCHG STABLE ISOTOPE SOL HCHG STABLE ISOTOPE SOL,stable isotope solution,Laboratory,ONLINE,16/09/2016,sol,,,
4025,HB TWISTED SUBDERMAL NEEDLE,twisted subdermal needle,Supply,RETROSPECTIVE,13/07/2016,needle,twisted,subdermal,
5982,SODIUM I,sodium istat,Monitoring,ONLINE,16/09/2016,sodium,,,
1836,97000006-HC GAIT TRAINING THERAPY EA 15 MIN,hc gait training therapy each 15 minutes,PT / OT / Speech Therapy,RETROSPECTIVE,12/07/2016,min,therapy,,
1052,SENNA 8.8 MG/5 ML ORAL S,senna 8.8_mg/5_ml oral sigma,Pharmacy,RETROSPECTIVE,12/07/2016,8.8mg/5_ml,senna,oral,
597,HCT AUTO,hematocrit automated,Laboratory,RETROSPECTIVE,12/07/2016,auto,hematocrit,,
5542,INPT SURG MINOR 1ST 60 MIN,inpatient surgery minor 1st 60 minutes,OR / Anesthesia / Recovery Room,ONLINE,16/09/2016,inpatient,surg,min,1st
3765,ANTIBODY SCREEN EACH TECHNIQUE,antibody screen each technique,Laboratory,RETROSPECTIVE,13/07/2016,screen,technique,antibody,
2812,86100000 - BASE CHARGE,base charge,OR / Anesthesia / Recovery Room,RETROSPECTIVE,13/07/2016,charge,base,,
5771,PACK MYRINGOTOMY CUSTOM SRCMC HCHG PACK MYRINGOTOMY CUSTOM SRCMC,pack myringotomy custom srcmc pack myringotomy custom srcmc,Supply,ONLINE,16/09/2016,custom,pack,,
5606,LIDOCAINE 1 % SOLN,lidocaine 1% solution,Pharmacy,ONLINE,16/09/2016,1%,lidocaine,soln,
2422,MELATONIN 3MG TAB,melatonin 3_mg tablet,Pharmacy,RETROSPECTIVE,12/07/2016,melatonin,tab,3_mg,
2108,VITAMIN D SUPPLEMENT DROPS,vitamin daily supplement drops,Pharmacy,RETROSPECTIVE,12/07/2016,supplement,d,vitamin,drops
5399,HC THERAPEUTIC EXERCISE OT,therapeutic exercise occupational_therapy,PT / OT / Speech Therapy,ONLINE,16/09/2016,ot,exercise,therapeutic,
4428,ACTIVATED PARTIAL THR,activated partial thromboplastin,Laboratory,ONLINE,29/08/2016,partial,activated,,
2445,ATORVASTATIN 80 MG TAB 90 EACH BOTTLE,atorvastatin 80_mg tablet 90 each bottle,Pharmacy,RETROSPECTIVE,12/07/2016,bottle,tab, ,
3803,CAPILLARY BLOOD SPECIMEN COLLECT,capillary blood specimen collection,Nursing Services,RETROSPECTIVE,13/07/2016,specimen,capillary,blood,collection
982,LACTULOSE 15ML,lactulose 15_ml,Pharmacy,RETROSPECTIVE,12/07/2016,15_ml,lactulose,,
3608,63528001 - COMPREHENSIVE METABOLIC PANEL,comprehensive metabolic panel,Laboratory,RETROSPECTIVE,13/07/2016,comprehensive,panel,metabolic,
1768,PIN TRACTION 71065504,pin traction 71065504,Supply,RETROSPECTIVE,12/07/2016,traction,pin,,
4566,SET IVEX-2 HP FILTERSET,set ivex 2 hp filterset,Supply,ONLINE,30/08/2016,high,ivex,set,filterset
1281,VENT MGMT IP/OBS SUB D,ventilation management inpatient/observation sub daily,Respiratory Therapy,RETROSPECTIVE,12/07/2016,ventilation,dipped,sub,
291,SODIUM CHLORIDE 0.9% 0.9 % SOLP,sodium chloride 0.9% 0.9% solution,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,chloride,solution,sodium,
278,SODIUM CHLORIDE 0.9,sodium chloride 0.9,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,0.9,chloride,sodium,
6029,SWALLOW EVALUATION PER 15,swallow evaluation per 15,PT / OT / Speech Therapy,ONLINE,16/09/2016,swallow,evaluation,per,
3657,77020162 - HEMOSTAT  CELLULOSE (SURGICEL),hemostat cellulose surgicel,Supply,RETROSPECTIVE,13/07/2016,hemostat,surgicel,cellulose,
4721,ANS MAC REGIONAL PER MINUTE,anesthesia monitored anesthesia care regional per minute,OR / Anesthesia / Recovery Room,ONLINE,16/09/2016,minute,per,,
1257,TC OXYGEN/HOUR,oxygen/hour,Respiratory Therapy,RETROSPECTIVE,12/07/2016,oxygen,hour,,
4848,CATH SUCTION TRACH KIT EAC,catheter suction tracheostomy kit each,Supply,ONLINE,16/09/2016,trach,cath,suction,kit
4729,ASSAY GLUCOSE BLOOD QUANT,assay glucose blood quantitative,Laboratory,ONLINE,16/09/2016,quant,assay,blood,glucose
5248,HC CARD MRI MORPHLGY WO CNTRST,cardiac magnetic_resonance_imaging morphology without contrast,Radiology,ONLINE,16/09/2016,without,contrast,,
881,RCH LAB-GLUCOSE BGT-POCT,laboratory glucose blood_glucose_test point_of_care_testing,Monitoring,RETROSPECTIVE,12/07/2016,laboratory,POCT,BGT,glucose
267,SODIUM CHLOR INJ 100 M,sodium chloride injection 100 m,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,chloride,sodium,,
4100,LIDOCAINE PF 2% SOLUTION 5 ML VIAL,lidocaine partial_fill 2% solution 5_ml vial,Pharmacy,RETROSPECTIVE,13/07/2016,vial,partial_fill,solution,5_ml
369,BOSENTAN 62.5 MG TAB,bosentan 62.5_mg tablet,Plan Benefit,RETROSPECTIVE,12/07/2016,62.5_mg,bosentan,tablet,
2465,PEDIARIXVACC 0.5ML,pediarixvacc 0.5_ml,Pharmacy,RETROSPECTIVE,12/07/2016,0.5_ml,pediarixvacc, ,
5685,MRI CERVICAL SPIN,magnetic_resonance_imaging cervical spine,Radiology,ONLINE,16/09/2016,mri,cervical,spin,
655,BASIC METABOLIC PANEL,basic metabolic panel,Laboratory,RETROSPECTIVE,12/07/2016,metabolic,panel,basic,
5325,HC IRON,iron,Laboratory,ONLINE,16/09/2016,iron,,,
4283,TACROLIMUS (FK506B),tacrolimus fk506b,Pharmacy,RETROSPECTIVE,13/07/2016,fk506b,tacrolimus,,
2526,HC LIPID PANEL,lipid panel,Laboratory,RETROSPECTIVE,12/07/2016,lipid,panel, ,
5455,HCHG METABOLIC UORG HCHG METABOLIC UORG,metabolic uorg,Laboratory,ONLINE,16/09/2016,metabolic,,,
1618,EXP GAS COLLECTION,expiratory gas collection,Monitoring,RETROSPECTIVE,12/07/2016,gas,collection,expiratory,
2780,64994000 - INFLUENZA A  B AND RSV BY PCR,influenza a b and respiratory syncytial virus by polymerase chain reaction,Laboratory,RETROSPECTIVE,13/07/2016,pcr,resv,influenza,b
5297,HC FLUORO GUIDE CENT VENOUS DEVICE,fluoroscopy guide central venous device,Radiology,ONLINE,16/09/2016,venous,device,,
3798,CALCIUM  IONIZED (ICAL),calcium ionized ical,Laboratory,RETROSPECTIVE,13/07/2016,calcium,ical,ionized,
3923,GRAM STAIN,gram stain,Laboratory,RETROSPECTIVE,13/07/2016,stain,gram,,
4742,BAG AMBU RESUS ADULT,bag ambu resuscitation adult,Supply,ONLINE,16/09/2016,bag,resus,adult,ambu
4175,PACK ICE 4 TIES STAY DRY LG,pack ice 4 ties stay dry large,Supply,RETROSPECTIVE,13/07/2016,pack,,,
3197,SWALLOW / FEED THERAPY 15,swallow/feeding therapy 15,PT / OT / Speech Therapy,RETROSPECTIVE,13/07/2016,swallow,feed,therapy,
6014,STETHOSCOPE DISPOSABLE,stethoscope disposable,Supply,ONLINE,16/09/2016,disposable,stethoscope,,
4833,CAPTOPRIL 25 MG TAB 1 000 EACH BOTTLE,captopril 25_mg tablet 1 000 each bottle,Pharmacy,ONLINE,16/09/2016,captopril,bottle,tab,25_mg
1549,TUBING ENTERAL FEEDING,tubing enteral feeding,Supply,RETROSPECTIVE,12/07/2016,tubing,feeding,enteral,
1601,TC SOLUTION RT H2O STRL 1000,solution respiratory_therapy water sterile 1000,Supply,RETROSPECTIVE,12/07/2016,water,RT,sterile,solution
5096,EYE SHIELD,eye shield,Supply,ONLINE,16/09/2016,eye,shield,,
1033,PANTO INJ,pantoprazole injection,Pharmacy,RETROSPECTIVE,12/07/2016,injection,pantoprazole,,
3867,DEXTROSE-50ML 50%,dextrose 50_ml 50%,Pharmacy,RETROSPECTIVE,13/07/2016,50_ml,50%,dextrose,
6251,LEVETIRACETAM 100 MG/ML SO,levetiracetam 100_mg/ml solution,Pharmacy,ONLINE,19/09/2016,100_mg/ml,so,levetiracetam,
4486,METOCLPRAMIDE TA 10MG,metoclopramide tab 10_mg,Pharmacy,ONLINE,29/08/2016,10_mg,ta,metoclopramide,
5580,KIT FEED GASTROSTOMY 14FRX,kit feed gastrostomy 14fr,Supply,ONLINE,16/09/2016,gastrostomy,14frx,fgerut4etfbvdgjlkjfsdgnsf,kit
2572,CYCLOPENTOLATE-PHENYLEPHRINE 0.2-1 % SOLN 2 ML BOTTLE,cyclopentolate phenylephrine 0.2 1% solution 2_ml bottle,Pharmacy,RETROSPECTIVE,12/07/2016,2_ml,soln,bottle,
3517,14594232 - DEXMEDETOMIDN 400MCG/100ML INJ,dexmedetomidine 400_mcg/100_ml injection,Pharmacy,RETROSPECTIVE,13/07/2016,dexmedetomidine,400_mcg/100_ml,injection,
2692,13295252 - LIDOCAINE 1% W/EPI 1:100000 30,lidocaine 1% with epinephrine 1:100000,Pharmacy,RETROSPECTIVE,13/07/2016,epic,1%,lidocaine,
2063,MIDODRINE HCL TAB 5MG,midodrine hcl tablet 5_mg,Pharmacy,RETROSPECTIVE,12/07/2016,tab,5_mg,hcl,midodrine
5055,DRAPE STERI 1018 INSTRUMENT PO,drape steri 1018 instrument po,Supply,ONLINE,16/09/2016,steri,instrument,drape,po
5205,H BIOTINIDASE SERUM,biotinidase serum,Laboratory,ONLINE,16/09/2016,biotinidase,serum,,
522,C POTASSIUM ADD-ON,potassium additional on,Laboratory,RETROSPECTIVE,12/07/2016,potassium,add,,
5210,H CREAM SKIN SENSICARE 3 O,cream skin sensicare 3 o,Supply,ONLINE,16/09/2016,sensicare,skin,o,cream
3928,HAPTOGLOBIN QT (HAPTO),haptoglobin quantitative hapto,Laboratory,RETROSPECTIVE,13/07/2016,quantitative,haptoglobin,hapto,
4003,HB PT STANDARD EVAL,patient standard evaluation,PT / OT / Speech Therapy,RETROSPECTIVE,13/07/2016,evaluation,pt,standard,
3139,R&B STEPDOWN SEM,room_and_board stepdown semi,Room and Board,RETROSPECTIVE,13/07/2016,room_and_board,serum,stepdown,
3444,12474072 - HYDROCERIN CREAM 113GM TOPICAL,hydrocerin cream 113_gm topical,Pharmacy,RETROSPECTIVE,13/07/2016,topical,hydrocerin,113_gm,cream
917,CEFEPIME PEDIATRIC 100 MG/ML SOLR,cefepime pediatric 100_mg/ml solution,Pharmacy,RETROSPECTIVE,12/07/2016,100_mg/ml,cefepime,solution,pediatric
142,HEPARIN 100 UNIT/ML INJ (10ML),heparin 100_units/ml injection 10_ml,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,heparin,injection,100_units/ml,10_ml
6231,H CYTP CONCENTRATION SMEAR,cytoplasm concentration smear,Laboratory,ONLINE,19/09/2016,cytp,smear,concentration,
4002,HB PROPOFOL 10MG/ML IV EMUL,propofol 10_mg/ml intravenous emulsion,Pharmacy,RETROSPECTIVE,13/07/2016,emul,propofol,10_mg/ml,iv
1885,ALBUMIN HUMAN 25 % SOLN,albumin human 25% solution,Pharmacy,RETROSPECTIVE,12/07/2016,albumin,soln,human,25%
5746,OR TIME LEVEL B PER 30MIN TO 90MIN HCHG OR TIME LEVEL B PER 30MIN TO 90MIN,operating_room time level b per 30min to 90min,OR / Anesthesia / Recovery Room,ONLINE,16/09/2016,level,time,per,or
410,HB SILDENAFIL 2.5MG/ML ORL SUSP,sildenafil 2.5_mg/ml oral suspension,Plan Benefit,RETROSPECTIVE,12/07/2016,suspension,oral,sildenafil,2.5mg/ml
531,CARBON MONOXIDE COOX,carbon monoxide co-oximetry,Monitoring,RETROSPECTIVE,12/07/2016,carbon,monoxide,co-oximetry,
4589,ACT.PART THROMBOPLASTIN TI,activated_clotting_time partial thromboplastin time,Laboratory,ONLINE,01/09/2016,part,activated_clotting_time,thromboplastin,ti
1092,INTENSIVE CARE,intensive care,Room and Board,RETROSPECTIVE,12/07/2016,intensive,care,,
2879,ANGIOGRAM EXTREMITY BILATERAL S/I,angiogram extremity bilateral surgical / Interpretation,Radiology,RETROSPECTIVE,13/07/2016,sigma,,,
6311,URINARY CATHETER,urinary catheter,Supply,ONLINE,19/09/2016,urinary,catheter,,
1124,ROOM NICU M,room neonatal_intensive_care_unit m,Room and Board,RETROSPECTIVE,12/07/2016,room,NICU,,
1170,CHG VENIPUNCTURE,venipuncture,Nursing Services,RETROSPECTIVE,12/07/2016,venipuncture,,,
3648,77001261 - TRANSDUCER SAFE SET,transducer safe set,Supply,RETROSPECTIVE,13/07/2016,safe,set,transducer,
4220,PROTHROMBIN TIME,prothrombin_time,Laboratory,RETROSPECTIVE,13/07/2016,time,prothrombin,,
458,NITRIC THERAPY EACH HR,nitric therapy each hour,Plan Benefit,RETROSPECTIVE,12/07/2016,therapy,hour,nitric,
5071,DRUG SCREEN QUANT,drug screen quantitative,Laboratory,ONLINE,16/09/2016,quant,screen,drug,
1196,HC EMERG RESUSCITATION HLY,emergency resuscitation hourly,Respiratory Therapy,RETROSPECTIVE,12/07/2016,hourly,resuscitation,emergent,
2666,TENSOR 6 IN X-LENGTH,tensor 6 in x length,Supply,RETROSPECTIVE,12/07/2016,x,length,tensor,
5812,PHYTONADIONE 2 MG/ML SYRG 0.5 ML SYRINGE,phytonadione 2_mg/ml syringe 0.5_ml syringe,Pharmacy,ONLINE,16/09/2016,syrg,phytonadione,,
5465,HCHG POC CALCIUM IONIZED HCHG POC CALCIUM IONIZED,point_of_care calcium ionized,Monitoring,ONLINE,16/09/2016,calcium,ionized,poc,
5088,ERYTHROMYCIN ETHYLSUCCINAT,erythromycin ethylsuccinate,Pharmacy,ONLINE,16/09/2016,erythromycin,ethylsuccinate,,
1339,EXT SET MICRO BORE 60 IN,extension set miscroscopic bore 60 injection,Supply,RETROSPECTIVE,12/07/2016,microbore,set,bore,extension
5159,FORMULA: NEOCATE INFANT 10 KCAL/OUNCE PECTIN 1,formula neocate infant 10 kcal/ounce pectin 1,Supply,ONLINE,16/09/2016,infant,ounce,,
5682,MRA NECK WITH DYE,magnetic_resonance_angiography neck with dye,Radiology,ONLINE,16/09/2016,dye,mra,neck,
1146,ABG DRAW,arterial_blood_gas draw,Nursing Services,RETROSPECTIVE,12/07/2016,draw,ABG,,
5869,PROPOFOL 10 MG/ML EMUL 20 ML,propofol 10_mg/ml emulsion 20_ml,Pharmacy,ONLINE,16/09/2016,emul,propofol,10_mg/ml,20_ml
302,SODIUM CHLORIDE 0.9% 250ML IV,sodium chloride 0.9% 250_ml intravenous,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,250_ml,chloride,intravenous,sodium
143,HEPARIN 100 UNIT/ML SOLN,heparin 100_units/ml solution,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,heparin,100_units/ml,solution,
5831,POSITIONR HD CRDL SLTTD FOAM,positioner hand cradle slotted foam,Supply,ONLINE,16/09/2016,foam,,,
5569,KETAMINE 100 MG/ML SOLN 5 ML VIAL,ketamine 100_mg/ml solution 5_ml vial,Pharmacy,ONLINE,16/09/2016,ketamine,vial,soln,5_ml
3996,HB OT STANDARD EVAL,occupational_therapy standard evaluation,PT / OT / Speech Therapy,RETROSPECTIVE,13/07/2016,evaluation,ot,standard,
2418,GUIDEWIRE SYNCHRO 2/14 200CM SOFT PRESHAPED,guidewire synchro 2/14 200cm soft preshaped,Supply,RETROSPECTIVE,12/07/2016,guidewire,200cm,synchro,
3533,14954082 - SEVELAMER 0.8GM ORAL PWD,sevelamer 0.8_gm oral powder,Pharmacy,RETROSPECTIVE,13/07/2016,sevelamer,oral,powder,0.8_gm
2415,STAPLE GUN SKN REG,staple gun skin regular,Supply,RETROSPECTIVE,12/07/2016,skn,staple,reg,
948,FOSCARNET SOD PER 1000MG I,foscarnet sodium per 1000_mg i,Pharmacy,RETROSPECTIVE,12/07/2016,1000_mg,per,foscarnet,sodium
3531,14944082 - SENNA 8.8MG/5ML ORAL LIQ 5ML,senna 8.8_mg/5_ml oral liquid 5_ml,Pharmacy,RETROSPECTIVE,13/07/2016,oral,senna,liquid,5_ml
1456,PRIMARY IV SET FOR PUMP,primary intravenous set for pump,Supply,RETROSPECTIVE,12/07/2016,pump,set,primary,intravenous
1128,ROOM RIIC,room research_and_innovation-incubation_center,Room and Board,RETROSPECTIVE,12/07/2016,room,research_and_innovation-incubation_center,,
1312,CHEMOTHERAPY PREP SUPPLIES,chemotherapy preparation supplies,Supply,RETROSPECTIVE,12/07/2016,preparation,chemotherapy,supplies,
2817,86402001 - WALKING MOVING AROUND,walking moving around,PT / OT / Speech Therapy,RETROSPECTIVE,13/07/2016,walking,moving,around,
2706,27212500 - CT C-SPINE W/O CONTRAST,computed_tomography cervical spine without contrast,Radiology,RETROSPECTIVE,13/07/2016,computed_tomography,cap,without,
5996,SPEECH THERAPY,speech therapy,PT / OT / Speech Therapy,ONLINE,16/09/2016,therapy,speech,,
4810,C-KNEE HI PAS STOCKING,knee hi pas stocking,Supply,ONLINE,16/09/2016,knee,hi,stocking,pas
2414,AMLODIPINE 10 MG TABS,amlodipine 10_mg tablets,Pharmacy,RETROSPECTIVE,12/07/2016,amlodipine,tabs,10_mg,
427,INH NITR OXID,inhaled nitric oxide,Plan Benefit,RETROSPECTIVE,12/07/2016,inhalation,nioxid,,
1545,TUBE FEEDING ENTERAL EXT 60,tube feeding enteral extension 60,Supply,RETROSPECTIVE,12/07/2016,tube,feeding,extension,enteral
4134,MIDAZOLAM 1MG-MG/ML 2ML VL,midazolam 1_mg mg/ml 2_ml vial,Pharmacy,RETROSPECTIVE,13/07/2016,1_mg,ml,2_ml,vial
276,SODIUM CHLORIDE 0.45%,sodium chloride 0.45%,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,chloride,0.45%,sodium,
3675,77074525 - KIT POWER PICC 6FR DUAL LUMEN,kit power peripherally_inserted_central_catheter 6fr dual lumen,Supply,RETROSPECTIVE,13/07/2016,6fr,dual,kit,
2641,HC PROTHROMBIN,prothrombin,Laboratory,RETROSPECTIVE,12/07/2016,prothrombin, , ,
4211,PREGABALIN 75 MG CAPSULE,pregabalin 75_mg capsule,Pharmacy,RETROSPECTIVE,13/07/2016,75_mg,pregabalin,capsule,
5529,HYDROMORPHONE 2 MG/ML SOLN 20 ML VIAL,hydromorphone 2_mg/ml solution 20_ml vial,Pharmacy,ONLINE,16/09/2016,vial,hydromorphone,soln,20_ml
2851,ACAPELLA TX SUBSEQUENT,acapella treatment subsequent,Respiratory Therapy,RETROSPECTIVE,13/07/2016,subsequent,acapella,treatment,
4524,TBG IV PUMP BURETTE,tubing intravenous pump burette,Supply,ONLINE,29/08/2016,burette,pump,iv,tbg
1162,C CENTRAL/PERIPH BLOOD DRA,central/peripheral blood draw,Nursing Services,RETROSPECTIVE,12/07/2016,dra,central,peripheral,blood
5782,PANTY MESH,panty mesh,Supply,ONLINE,16/09/2016,mesh,panty,,
6015,STOCK ANTIEMB KN LG REG LF,stocking anti_embolism knee large regular lf,Supply,ONLINE,16/09/2016,large,reg,,
1940,SUCCINYLCHOLINE 200MG/10ML INJ,succinylcholine 200_mg/10_ml injection,Pharmacy,RETROSPECTIVE,12/07/2016,inj,succinylcholine,200_mg/10_ml,
2054,POC BS GLUCOSE CVICU/STEPDOWN,point_of_care blood_sugar glucose carviovascular_intensive_care_unit/stepdown,Monitoring,RETROSPECTIVE,12/07/2016,bs,cvicu,steepdown,poc
128,HCHG STERILE WATER,sterile water,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,water,sterile,,
3001,GLYCOHEMOGLOBIN (AIC),glycohemoglobin aic,Laboratory,RETROSPECTIVE,13/07/2016,glycohemoglobin,aic,,
6258,METRONIDAZOLE BENZOATE (BU,metronidazole benzoate bu,Pharmacy,ONLINE,19/09/2016,metronidazole,bu,benzoate,
3142,RENAL CRRT TREATMENT,renal continuous_renal_replacement therapy treatment,Dialysis,RETROSPECTIVE,13/07/2016,continuous_renal_replacement_therapy,renal,treatment,
3045,LIDO 1%/EPI 1:100000 20ML VIAL,lidocaine 1%/epinephrine 1 100000 20_ml vial,Pharmacy,RETROSPECTIVE,13/07/2016,vial,lido,1%/epic,20_ml
1846,HB R&B NURSERY NEWBORN LEVEL 173A,room_and_board nursery newborn level 173a,Room and Board,RETROSPECTIVE,12/07/2016,newborn,173a,nursery,rental
1310,CATHETER SOFT ONEIL,catheter soft oneil,Supply,RETROSPECTIVE,12/07/2016,catheter,soft,oneil,
4251,SMEAR FOR BACTERIA,smear for bacteria,Laboratory,RETROSPECTIVE,13/07/2016,smear,bacteria,,
271,SODIUM CHLORIDE .9% 1000ML INJ,sodium chloride 0.9% 1000_ml injection,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,chloride,1000_ml,sodium,
3828,CHEST PHYSIO-THERAPY,chest physiotherapy therapy,Respiratory Therapy,RETROSPECTIVE,13/07/2016,chest,therapy,physiotherapy,
5199,GUAIFENESIN-DEXTROMETHORPHAN 100-10 MG/5ML SYRP,guaifenesin dextromethorphan 100 10_mg/5_ml syrup,Pharmacy,ONLINE,16/09/2016,10_mg/5_ml,syrup,guaifenesin,dextromethorphan
1642,INFANT MONITOR - HOURLY CH,infant monitor hourly ch,Monitoring,RETROSPECTIVE,12/07/2016,hourly,infant,ch,monitor
1576,HB EXCHANGER HEAT/MOIST BRTH CIRC,exchanger heat/moist breathing circumcision,Supply,RETROSPECTIVE,12/07/2016,circumcision,heat,moist,breathing
1074,NICOTINE 21MG,nicotine 21_mg,Plan Benefit,RETROSPECTIVE,12/07/2016,21_mg,nicotine,,
5446,HCHG HEMATOCRIT NON SPUN HCHG HEMATOCRIT NON SPUN,hematocrit non spun,Laboratory,ONLINE,16/09/2016,hematocrit,non,,
4865,CELL CNT BODY FLU,cell count body fluids,Laboratory,ONLINE,16/09/2016,cell,body,cnt,flu
5157,FORMULA: MONOGEN 24 KCAL/O,formula monogen 24 kcal/o,Supply,ONLINE,16/09/2016,formula,o_intraoperative_neurophysiologic_monitoring,kcal,monogen
3624,64977000 - MULTI-DRUG RESISTANCE TEST,multiple drug resistance test,Laboratory,RETROSPECTIVE,13/07/2016,test,multiple,resistance,drug
2157,PIPERACILLIN-TAZOBACTAM 4.,piperacillin tazobactam 4,Pharmacy,RETROSPECTIVE,12/07/2016,4,tazobactam,piperacillin,
796,HC-OXIMETRY-CONT MONITORING,oximetry continuous monitoring,Monitoring,RETROSPECTIVE,12/07/2016,continuous,oximetry,monitoring,
5467,HCHG POC GLUCOSE HCHG POC GLUCOSE,point_of_care glucose point_of_care glucose,Monitoring,ONLINE,16/09/2016,poc,glucose,,
1996,SODIUM PHOSPHATE 3 MMOL/ML SOLN 5 ML VIAL,sodium phosphate 3 mmol/ml solution 5_ml vial,Pharmacy,RETROSPECTIVE,12/07/2016,vial,5_ml,soln,sodium
2716,27907918 - REM TUN CVC W/O PORT/PUMP,removal tunneled central_venous_catheter without port/pump,Procedure,RETROSPECTIVE,13/07/2016,pump,without,portable,
4712,ANESTHESIA LEVEL 2,anesthesia level 2,OR / Anesthesia / Recovery Room,ONLINE,16/09/2016,anesthesia,level,,
2032,XR CHEST INCL ABD NSY 1V,x-ray chest including abdomen nursery one_view,Radiology,RETROSPECTIVE,12/07/2016,abdominal,1v,nsy,chest
1683,GLUCOSE BEDSIDE,glucose bedside,Monitoring,RETROSPECTIVE,12/07/2016,bedside,glucose,,
3182,STOCKINETTE IMPERV 12X48IN 89821 -CSC,stockinette impervious 12x48 inches 89821 central_supply service,Supply,RETROSPECTIVE,13/07/2016,inches,,,
2202,EPOETIN ALFA 2000 UNIT/ML SOLN,epoetin alpha 2000_units/ml solution,Pharmacy,RETROSPECTIVE,12/07/2016,epoetin,alfa,soln,2000_units/ml
