DESC_ID,ORIG_DESC,NORM_DESC,CHRG_CLS,FLAG,CREATE_DT,FTR1,FTR2,FTR3,FTR4
3760,ANAEROBIC CULTURE EXC BLOO,anaerobic culture excel blood,Laboratory,RETROSPECTIVE,13/07/2016,culture,excel,anaerobic,blood
839,POC-HEMATOCRIT (HCT) GEM,point_of_care hematocrit hematocrit glucagon_emergency_management,Monitoring,RETROSPECTIVE,12/07/2016,hematocrit,POC,GEM,
1694,HC-LAB-GLUCOSE BLOOD,laboratory glucose blood,Laboratory,RETROSPECTIVE,12/07/2016,laboratory,blood,glucose,
2984,FENTANY CIT 0.1MGINJ,fentanyl citrate 0.1_mg injection,Pharmacy,RETROSPECTIVE,13/07/2016,0.1_mginj,fentanyl,citrate,
4131,METRONIDAZOLE 500 MG IVPB,metronidazole 500_mg intravenous_piggyback,Pharmacy,RETROSPECTIVE,13/07/2016,metronidazole,500_mg,intravenous_piggyback,
522,C POTASSIUM ADD-ON,potassium additional on,Laboratory,RETROSPECTIVE,12/07/2016,potassium,add,,
3057,MAGNES SULF 500MGINJ,magnesium sulfate 500_mg injection,Pharmacy,RETROSPECTIVE,13/07/2016,500_mginj,magnesium,sulfate,
585,HC POTASSIUM,potassium,Laboratory,RETROSPECTIVE,12/07/2016,potassium,,,
2174,CEFTAZIDIME 1 GRAM SOLR 1 EACH VIAL,ceftazidime 1 gram solution 1 each vial,Pharmacy,RETROSPECTIVE,12/07/2016,vial,gram,solution,
4560,QUETIAPINE 50 MG XR TAB,quetiapine 50_mg extended_release tablet,Pharmacy,ONLINE,30/08/2016,quetiapine,tab,xr,50_mg
4187,PHOSPHORUS INORGANIC (PHOS,phosphorus inorganic phosphate,Laboratory,RETROSPECTIVE,13/07/2016,inorganic,phosphate,phosphorus,
4452,CROSSMATCH TESTANTIGL,crossmatch test antiglobulin,Laboratory,ONLINE,29/08/2016,crossmatch,testantigl,,
1347,GENERAL SUTURE (0 TO 5-0 SUT,general suture 0 to 5 0 suture,Supply,RETROSPECTIVE,12/07/2016,suture,,,
2196,HC BAIRHUGGER SLEEVE,bairhugger sleeve,Supply,RETROSPECTIVE,12/07/2016,sleeve,bairhugger,,
4011,HB SENNOSIDES 15 MG PO CREW,sennosides 15_mg by_mouth crew,Pharmacy,RETROSPECTIVE,13/07/2016,crew,po,15_mg,sennosides
3011,HEPARIN SODIUM 1 000 UNITS INJ,heparin sodium 1000_units injection,Diluent / Flush / Irrigant,RETROSPECTIVE,13/07/2016,heparin,injection,000_units,sodium
1168,CAPILLARY PUNCTURE,capillary puncture,Nursing Services,RETROSPECTIVE,12/07/2016,capillary,puncture,,
5310,HC HIV1 HIV2 REFLEX SINGLE RESULT,human_immunodeficiency_virus_1 human_immunodeficiency_virus_2 reflex single result,Laboratory,ONLINE,16/09/2016,hiv1,single,,
3718,AB SCREEN,antibody screen,Laboratory,RETROSPECTIVE,13/07/2016,screen,antibody,,
3158,SEVO EA ADDL 30 MIN,servoflurane each additional 30 minutes,OR / Anesthesia / Recovery Room,RETROSPECTIVE,13/07/2016,minutes,additional,servo,
3779,BACLOFEN 10 MG TABLET,baclofen 10_mg tablet,Pharmacy,RETROSPECTIVE,13/07/2016,baclofen,tablet,10_mg,
2239,PHENYLEPHR/CYCLOPENT 2,phenylephrine/cyclopent 2,Pharmacy,RETROSPECTIVE,12/07/2016,phenylephr,cyclopent,,
2004,ENOXAPARIN INJ 40 MG/0.4 ML DU,enoxaparin injection 40_mg/0.4_ml du,Pharmacy,RETROSPECTIVE,12/07/2016,inj,du,40_mg/0.4ml,enoxaparin
1659,BILIRUBIN CONJUGATED,bilirubin conjugated,Laboratory,RETROSPECTIVE,12/07/2016,bilirubin,conjugated,,
4770,BLD# COMPL AUTO HHRWP,blood complete automated hhrwp,Laboratory,ONLINE,16/09/2016,automated,blood,hhrwp,complete
2038,O2 DAILY,oxygen daily,Respiratory Therapy,RETROSPECTIVE,12/07/2016,oxygen,daily,,
5013,DISP: 0.077 EACH; 300 MG; USED NDC QTY: 1.000 PCK OF 100.000 EACH BOTTLE URSODIOL 300 MG CAPSULE,dispensed 0.077 each 300_mg used ndc quantity 1 pack of 100 each bottle ursodiol 300_mg capsule,Pharmacy,ONLINE,16/09/2016,300_mg,ndc,disposable,capsule
6026,SUT ETHILON 2 0 FS 18,suture ethilon 2 0 fs 18,Supply,ONLINE,16/09/2016,ethilon,sut,fast,
2439,KIT CEMENT MIXEVAC 3,kit cement mixevac 3,Supply,RETROSPECTIVE,12/07/2016,mixevac,cement,kit,
745,GLUCOSE REAGENT STRIP BLD,glucose reagent strip blood,Supply,RETROSPECTIVE,12/07/2016,reagent,strip,blood,glucose
5838,POTASSIUM CHLORIDE 10 MEQ/100 ML PGBK,potassium chloride 10_meq/100_ml pgbk,Pharmacy,ONLINE,16/09/2016,potassium,chloride,pgbk,10_meq/100_ml
6206,DEXTROSE 25% SYRG,dextrose 25% syringe,Pharmacy,ONLINE,19/09/2016,syrg,dextrose,25%,
4974,DEXTROSE 10 % IN WATER (D10W) INTRAVENOUS SOLUTION,dextrose 10% in water dextrose_10%_in_water intravenous solution,Pharmacy,ONLINE,16/09/2016,water,dextrose,intravenous,solution
2794,69893001 - TROPONIN T,troponin tab,Pharmacy,RETROSPECTIVE,13/07/2016,troponin,tab,,
4686,ALBUMIN SERUM PLASMA/WHOLE BLOOD,albumin serum plasma/whole blood,Laboratory,ONLINE,16/09/2016,whole,albumin,plasma,serum
5487,HCHG THYROXINE (T-4) FREE HCHG THYROXINE (T-4) FREE,thyroxine (T-4) free,Laboratory,ONLINE,16/09/2016,free,,,
4093,LEVOTHYROXINE 100 MCG SOLR,levothyroxine 100 microgram solution,Pharmacy,RETROSPECTIVE,13/07/2016,mcg,solution,levothyroxine,
1298,BLOOD GLUCOSE STRIP,blood glucose strip,Supply,RETROSPECTIVE,12/07/2016,strip,blood,glucose,
1067,VORICONAZOLE 200 MG TABS,voriconazole 200_mg tablets,Pharmacy,RETROSPECTIVE,12/07/2016,200_mg,tablets,voriconazole,
105,DEXTROSE 5% IN W,dextrose 5% in with,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,5%,water,dextrose,
1300,BREAST MILK  BANKED  PER OZ,breast milk banked per ounce,Supply,RETROSPECTIVE,12/07/2016,ounce,banked,breast,per
2834,86921000 - NO CHARGE OT SCREENING,no charge occupational_therapy screening,PT / OT / Speech Therapy,RETROSPECTIVE,13/07/2016,charge,occupational_therapy,screening,nitric_oxide
6001,SPLIT LEUKOREDUCED PACK CELLS,split leukoreduced pack cells,Blood Products,ONLINE,16/09/2016,cells,leukoreduced,split,pack
5887,RB PRIVATE OB,room_and_board private obstetrics,Room and Board,ONLINE,16/09/2016,rb,ob,private,
2317,HB CPAP INITIATION / MGMT,continuous_positive_airway_pressure initiation/mgmt,Respiratory Therapy,RETROSPECTIVE,12/07/2016,initiation,mgmt,cpap,
1815,FIBRINOGEN ASSAY,fibrinogen assay,Laboratory,RETROSPECTIVE,12/07/2016,fibrinogen,assay,,
5046,DOPPLER SPECTRAL COMPLETE,doppler spectral complete,Cardiology,ONLINE,16/09/2016,spectral,doppler,complete,
1529,TRACH SUCT 14FR-12 W/SWVL A,tracheostomy suction 14fr 12 with swivel a,Supply,RETROSPECTIVE,12/07/2016,tracheostomy,suction,swvl,
1685,GLUCOSE RANDOM,glucose random,Laboratory,RETROSPECTIVE,12/07/2016,random,glucose,,
3999,HB POC HEMATOCRIT,point_of_care hematocrit,Monitoring,RETROSPECTIVE,13/07/2016,hematocrit,poc,,
2220,ECMO CIRCUIT CHANGE,extracorporeal_membrane_oxygenation circuit change,OR / Anesthesia / Recovery Room,RETROSPECTIVE,12/07/2016,ecmo,change,circuit,
5784,PAPAVERINE 30 MG/ML SOLN 2 ML VIAL,papaverine 30_mg/ml solution 2_ml vial,Pharmacy,ONLINE,16/09/2016,vial,2_ml,soln,
317,SODIUM CHLORIDE 0.9% SOLN,sodium chloride 0.9% solution,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,0.90%,chloride,solution,sodium
4256,SODIUM CHLOR 4 MEQ/ML INJ,sodium_chloride 4_meq/ml injection,Pharmacy,RETROSPECTIVE,13/07/2016,injection,chloride,4_meq/ml,sodium
5428,HCHG BAG U BAG NEWBORN HCHG BAG U BAG NEWBORN,urine bag newborn,Supply,ONLINE,16/09/2016,newborn,bag,,
4428,ACTIVATED PARTIAL THR,activated partial thromboplastin,Laboratory,ONLINE,29/08/2016,partial,activated,,
3092,PACU PHASE 1 EXTEN ADDL 30 MIN,post anesthesia care unit phase 1 extensive additional 30 minutes,OR / Anesthesia / Recovery Room,RETROSPECTIVE,13/07/2016,minutes,additional,,
5213,H INFADENT,infa_dent,Supply,ONLINE,16/09/2016,infadent,,,
2385,WARFARIN 10 MG TABS,warfarin 10_mg tablets,Pharmacy,RETROSPECTIVE,12/07/2016,tabs,warfarin,10_mg,
4282,SYS THERAWASH SILVER BATH,system therawash silver bath,Supply,RETROSPECTIVE,13/07/2016,bath,system,therawash,silver
1750,DX C - ARM (FLUORO) OVER 1 HOUR,diagnostic cap arm fluroscopy over 1 hour,Radiology,RETROSPECTIVE,12/07/2016,arm,hour,,
5551,INTRODUCER SHEATH,introducer sheath,Supply,ONLINE,16/09/2016,sheath,introducer,,
6108,URINALYSIS ROUTINE AUTO W MICROSCOPIC,urinalysis routine automated with microscopic,Laboratory,ONLINE,16/09/2016,urinalysis,automated,microscopic,routine
2362,PHENYLEPHRINE 10MG INJ,phenylephrine 10_mg injection,Pharmacy,RETROSPECTIVE,12/07/2016,phenylephrine,inj,10_mg,
6315,US QUID VASC ACCESS,ultrasound guide vascular access,Radiology,ONLINE,19/09/2016,access,us,vascular,quid
5188,GLYCERIN PEDIATRIC 1.2 G SUPP 10 EACH BOX,glycerin pediatric 1.2 g suppository 10 each box,Supply,ONLINE,16/09/2016,supp,glycerin,pediatric,
3922,GLYCOPYRRO 1MG/5ML I,glycopyrrolate 1_mg/5_ml i,Pharmacy,RETROSPECTIVE,13/07/2016,1_mg/5_ml,glycopyrrolate,,
1301,CAN SUCT,canister suction,Supply,RETROSPECTIVE,12/07/2016,suction,canister,,
4191,PIPERACILLIN / TAZOBACTAM,piperacillin/tazobactam,Pharmacy,RETROSPECTIVE,13/07/2016,tazobactam,piperacillin,,
5444,HCHG EVAL SWAL ORAL FUNC LEVEL 2 HCHG EVAL SWAL ORAL FUNC LEVEL 2,evaluation swallow oral function level 2,PT / OT / Speech Therapy,ONLINE,16/09/2016,oral,swallow,evaluation,level
1287,ARTERIAL PUNCTURE WITH KIT,arterial puncture with kit,Supply,RETROSPECTIVE,12/07/2016,arterial,puncture,kit,
4772,BLD# COMPL AUTO HHRWP&AUTO DIFFIAL,blood complete automated hhrwp and automated differential,Laboratory,ONLINE,16/09/2016,differential,automated,blood,complete
4589,ACT.PART THROMBOPLASTIN TI,activated_clotting_time partial thromboplastin time,Laboratory,ONLINE,01/09/2016,part,activated_clotting_time,thromboplastin,ti
3128,PROTIME SUB PL FRAC EA,protime sub plasmal fraction each,Laboratory,RETROSPECTIVE,13/07/2016,protime,frac,sub,pill
3998,HB POC BEDSIDE TESTING-GLUCOSE,point_of_care bedside testing glucose,Monitoring,RETROSPECTIVE,13/07/2016,bedside,poc,testing,glucose
2271,XR CHEST SNG VW PORTABLE,x-ray chest single view portable,Radiology,RETROSPECTIVE,12/07/2016,xr,sang,chest,portable
3771,ARTERIAL PUNCTURE (ABG),arterial puncture arterial_blood_gas,Nursing Services,RETROSPECTIVE,13/07/2016,arterial,arterial_blood_gas,puncture,
1201,HC VENIPUNCTURE ROUTINE,venipuncture routine,Nursing Services,RETROSPECTIVE,12/07/2016,venipuncture,routine,,
2515,ASPIRIN 81 MGCHEW 750 EACH BLIST PACK,aspirin 81_mgchew 750 each blister pack,Pharmacy,RETROSPECTIVE,12/07/2016,pack,biblist,aspirin,
4839,CATH IV 16GX1-25 DISP,catheter intravenous 16gx1 25 disposable,Supply,ONLINE,16/09/2016,disp,cath,16gx1,iv
4646,ZZTPN (BABY) TOTAL VOLUME,total_parenteral_nutrition baby total volume,Pharmacy,ONLINE,01/09/2016,baby,total,zztpn,volume
348,WATER FOR INJECTION  STERILE IV,water for injection sterile intravenous,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,water,injection,sterile,intravenous
1185,HB OXYGEN DAILY,oxygen daily,Respiratory Therapy,RETROSPECTIVE,12/07/2016,daily,oxygen,,
5813,PIC<5YO,peripherally_inserted_central_catheter less_than 5_years_old,Procedure,ONLINE,16/09/2016,less_than,pic,5yo,
1588,HCHG PATCH HEAT REFLECTING (08960),patch heat reflecting 8960,Supply,RETROSPECTIVE,12/07/2016,heat,reflecting,patch,
4684,AIRWY OP BRMN MEDC 80MM X1,airway operative brmn medc 80mm x1,Supply,ONLINE,16/09/2016,airway,,,
3882,ESOMEPRAZOLE 40MG CAP,esomeprazole 40_mg capture,Pharmacy,RETROSPECTIVE,13/07/2016,capture,esomeprazole,40_mg,
3360,PF-CYTOPATH CONCENTRATE,Professional Fee - cytopathology concentrate,Laboratory,RETROSPECTIVE,13/07/2016,cytopathic,partial_fill,concentrate,
4009,HB ROOM RATE ICU,room rate intensive_care_unit,Room and Board,RETROSPECTIVE,13/07/2016,rate,icu,room,
5786,PASTE PROTECTIVE WITH ZINC OXIDE,paste protective with zinc oxide,Pharmacy,ONLINE,16/09/2016,oxide,protective,paste,zinc
4447,CC RM TIME LV 2 1ST 1,cc room time level 2 1st 1,OR / Anesthesia / Recovery Room,ONLINE,29/08/2016,1st,rm,time,
2917,CHEST PHYSIO INTER 10-30MI,chest physiotherapy intermittant  10 30mi,Respiratory Therapy,RETROSPECTIVE,13/07/2016,chest,inter,physiotherapy,30mi
1984,FENTANYL 0.1MG,fentanyl 0.1_mg,Pharmacy,RETROSPECTIVE,12/07/2016,fentanyl,0.1_mg,,
4852,CATHETER CARDIAC,catheter cardiac,Supply,ONLINE,16/09/2016,cardiac,catheter,,
4616,HB EMG NEUROMUSC JUNCTN. T,electromyogram neuromuscular junction t,Procedure,ONLINE,01/09/2016,emg,thoracic,junction,neuromuscular
1640,HCHG GLUCOSE PRECISION G,glucose precision gram,Monitoring,RETROSPECTIVE,12/07/2016,precision,g,glucose,
514,ASSAY OF MAGNESIUM,assay of magnesium,Laboratory,RETROSPECTIVE,12/07/2016,assay,magnesium,,
1883,HC CATH DIAG INTERVENT A,catheter diag intervention a,Supply,RETROSPECTIVE,12/07/2016,diag,cath,intervenant,
3985,HB KIT PICC INSERTION,kit peripherally_inserted_central_catheter insertion,Supply,RETROSPECTIVE,13/07/2016,picc,insertion,kit,
6022,SUCT DRAIN SYS 500ML TCS500D,suction drain system 500_ml tcs500d,Supply,ONLINE,16/09/2016,suct,drain,system,500_ml
4801,BUDESONIDE 0.5 MG/2 ML NBSP 2 ML,budesonide 0.5_mg/2_ml nbsp 2_ml,Pharmacy,ONLINE,16/09/2016,budesonide,0.5_mg/2_ml,2_ml,nbsp
3748,ALKALINE PHOSPHATASE,alkaline phosphatase,Laboratory,RETROSPECTIVE,13/07/2016,alkaline,phosphatase,,
3056,MAG SF+DX5% INJ 2G/50ML BG,magnesium sulfate and Dextrose_5% injection  2 gram/50ml bag/50_ml blood_gas,Pharmacy,RETROSPECTIVE,13/07/2016,injection,blood_gas,,
5126,FENTANYL 50 MCG/ML SOLN 2,fentanyl 50 mcg/ml solution 2,Pharmacy,ONLINE,16/09/2016,mcg,ml,fentanyl,soln
3935,HB ADDITIONAL KARYOTYPE,additional karyotype,Laboratory,RETROSPECTIVE,13/07/2016,karyotype,additional,,
2712,27423000 - XR SWALLOW FUNC W/CINE-VIDEO,x-ray swallow func with cine video,Radiology,RETROSPECTIVE,13/07/2016,swallow,,,
4183,PHENYLEP HCL  1 ML-10 MG/ML 1ML,phenylephrine hcl 1_ml 10_mg/ml 1_ml,Pharmacy,RETROSPECTIVE,13/07/2016,phenylephrine,1_ml,hcl,
4157,NOREPINEPHRINE 4 MG IN 250,norepinephrine 4_mg individual 250,Pharmacy,RETROSPECTIVE,13/07/2016,norepinephrine,individual,4_mg,
4167,OSMOLALITY  URINE (UOSMO),osmolality urine uosmo,Laboratory,RETROSPECTIVE,13/07/2016,urine,osmolality,uosmo,
5052,DRAPE BUTTOCKS,drape buttocks,Supply,ONLINE,16/09/2016,drape,buttocks,,
4148,MYCOPHENALATE 250 MG PO S,mycophenalate 250_mg by_mouth sigma,Pharmacy,RETROSPECTIVE,13/07/2016,250_mg,by_mouth,sigma,mycophenalate
2671,CPAP VENT INIT & MANAGEMENT,continuous_positive_airway_pressure ventilation initial & management,Respiratory Therapy,RETROSPECTIVE,12/07/2016,vent,management,cpap,
1393,HC BLOOD GLUCOSE TEST STRIP,blood glucose test strip,Supply,RETROSPECTIVE,12/07/2016,test,strip,blood,glucose
6213,EEG VIDEO PER 24,electroencephalogram video per 24,Cardiology,ONLINE,19/09/2016,eeg,video,per,
678,BEDSIDE POC GLUCOSE,bedside point_of_care glucose,Monitoring,RETROSPECTIVE,12/07/2016,glucose,bedside,POC,
2919,CIRCUT BREATH ISOFLEX ADLT 108 EXPAND BAG 3L LF,circuit breathing isoflex adult 108 expand bag 3_liter LF,Supply,RETROSPECTIVE,13/07/2016,bag,line_flush,adult,
3108,PLTS APH/PHER LR CMVN EA (,platlets apheresis/pheresis leukocyte_reduced CMV Negative eachced cmvn each,Blood Products,RETROSPECTIVE,13/07/2016,leukocyte_reduced,,,
1517,SYRINGE,syringe,Supply,RETROSPECTIVE,12/07/2016,syringe,,,
742,GLUCOSE POINT OF CARE P,glucose point of care powder,Monitoring,RETROSPECTIVE,12/07/2016,p,point,care,glucose
1597,PROLACT+4 CONC 20 ML BOTTLE,prolactin and 4 conc 20_ml bottle,Supply,RETROSPECTIVE,12/07/2016,prolactin,bottle,20_ml,
2688,12737152 - DXTMPHAN-GUIFENSIN 30/600MG TB,dxtmphan-guaifenesin 30/600_mg tab,Pharmacy,RETROSPECTIVE,13/07/2016,30/600_mg,tube,guaifenesin,dxtmphan
2205,HCHG COMPREHENSIVE METABOLIC PANEL,comprehensive metabolic panel,Laboratory,RETROSPECTIVE,12/07/2016,comprehensive,panel,metabolic,
1351,GLYCERIN (PEDIATRIC) 1.2 G SUPP,glycerin pediatric 1.2 gram suppository,Supply,RETROSPECTIVE,12/07/2016,suppository,glycerin,pediatric,
1256,SUPPLY OXYGEN PER 12 HR PERIOD,supply oxygen per 12 hour period,Respiratory Therapy,RETROSPECTIVE,12/07/2016,hour,period,per,oxygen
4707,AMPICILLIN-SULBACTAM 1.5 (1-0.5) G SOLR 1 EACH VIAL,ampicillin sulbactam 1.5 1 0.5 g solution 1 each vial,Pharmacy,ONLINE,16/09/2016,vial,solution,,
1360,HB CATHETER SX CATH-N-GOLVE 8FR V,catheter suction catheter n glove 8fr view,Supply,RETROSPECTIVE,12/07/2016,catheter,8fr,suction,glove
1189,HB TRANSFUSE BLOOD/BLOOD C,transfuse blood/blood cap,Nursing Services,RETROSPECTIVE,12/07/2016,c,transfuse,blood,blood
1451,PETROLATUM LACRILUBE EYE 3.5G,petrolatum lacrilube eye 3.5_gm,Supply,RETROSPECTIVE,12/07/2016,lacrilube,petrolatum,3.5g,eye
2470,BNDG ESMK STRL LF 6IN,bandage esmark sterile line_flush 6 inches,Supply,RETROSPECTIVE,12/07/2016,strl,inches, ,
4536,BLOOD GASES W/O2 SATURATION,blood gases with oxygen saturation,Laboratory,ONLINE,30/08/2016,oxygen,saturation,blood,gases
265,SODIUM CHLOR,sodium chloride,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,sodium,,,
3212,THROMBIN 5000 UNIT KIT POW,thrombin 5000_units kit power,Pharmacy,RETROSPECTIVE,13/07/2016,thrombin,kit,power,5000_units
485,SILDENAFIL 2.5 MG/ML SUSP 50 ML BOTTLE,sildenafil 2.5_mg/ml suspension 50_ml bottle,Plan Benefit,RETROSPECTIVE,12/07/2016,50_ml,suspension,sildenafil,bottle
5985,SOL D5 NACL 0.45PCT KCL20 1L,solution dextrose_5% sodium_chloride 0.45pct kcl20 1_liter,Pharmacy,ONLINE,16/09/2016,sol,nacl,,
1273,VENIPUNCTURE COLLECTION,venipuncture collection,Nursing Services,RETROSPECTIVE,12/07/2016,venipuncture,collection,,
5584,KIT ORAL CARE YANKEUR SNGLSPIN,kit oral care yankauer single_spin,Supply,ONLINE,16/09/2016,care,oral,kit,
3676,77074835 - DRESSING FOAM 8X20 MEPILEX AG,dressing foam 8x20 mepilex ag,Supply,RETROSPECTIVE,13/07/2016,foam,dressing,,
5777,PAD SANITARY ST 1 S,pad sanitary st 1 s,Supply,ONLINE,16/09/2016,sanitary,s,pad,st
4995,DEXTROSE 5% SOLP 500 ML BA,dextrose_5% solution 500_ml bag,Diluent / Flush / Irrigant,ONLINE,16/09/2016,ba,dextrose,solution,500_ml
3596,63016000 - GASES BLOOD O2 DIRECT,gases blood oxygen direct,Laboratory,RETROSPECTIVE,13/07/2016,oxygen,blood,gases,direct
4676,ADH TOP MASTISL 2/3ML VI 0523-,adhesive topical mastisol 2/3_ml vi 0523,Supply,ONLINE,16/09/2016,vi,adhesive,topical,
4436,BRIMONIDINE OP SO 0.2,brimonidine ophthalmic solution 0.2,Pharmacy,ONLINE,29/08/2016,brimonidine,0.2,op,
1084,HB DBC N (SMH ACUTE) 174-NURSERY/LEVEL IV,dbc n smh acute 174 nursery/level intravenous,Room and Board,RETROSPECTIVE,12/07/2016,acute,intravenous,smh,
2343,MAG SULFATE 2G BAG,mang sulfate 2_gm bag,Pharmacy,RETROSPECTIVE,12/07/2016,bag,2g,sulfate,mag
5504,HEPARIN 5000 UNIT/ML SOLN,heparin 5000_units/ml solution,Diluent / Flush / Irrigant,ONLINE,16/09/2016,heparin,5000_units/ml,soln,
5494,HCHG VITAMIN D 25-HYDROXY HCHG VITAMIN D 25-HYDROXY,vitamin d 25 hydroxy,Pharmacy,ONLINE,16/09/2016,vitamin,,,
106,DEXTROSE 5% IN WATER 100ML,dextrose 5% in water 100_ml,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,5%,water,dextrose,100_ml
5852,POTASSIUM PHOSPHATE 3 MMOL/ML SOLN 15 ML VIAL,potassium phosphate 3 mmol/ml solution 15_ml vial,Pharmacy,ONLINE,16/09/2016,vial,ml,potassium,soln
4966,DERMABOND SKIN ADHESIVE,dermabond skin adhesive,Supply,ONLINE,16/09/2016,dermabond,adhesive,skin,
600,HEMATOCRIT (HCT),hematocrit hematocrit,Laboratory,RETROSPECTIVE,12/07/2016,hematocrit,,,
4630,MAGNIFY 26 X 34 8 DEGREE 1,magnify 26 x 34 8 degree 1,Implant,ONLINE,01/09/2016,x,degree,magnify,
4137,MINI BAL,mini ball,Supply,RETROSPECTIVE,13/07/2016,mini,ball,,
2053,PROPOFOL PER 10MG/100ML INJ,propofol per 10_mg/100_ml injection,Pharmacy,RETROSPECTIVE,12/07/2016,10_mg/100_ml,inj,propofol,per
4171,OXYCODONE 5 MG TABLET,oxycodone 5_mg tablet,Pharmacy,RETROSPECTIVE,13/07/2016,5_mg,oxycodone,tablet,
3085,OT THER EXER 1 OR> AREA EA 15M,occupational_therapy therapeutic exercise 1 or more area each 15_minutes,PT / OT / Speech Therapy,RETROSPECTIVE,13/07/2016,therapist,occupational_therapy,operation_room,exercise
3744,ALBUMIN HUMAN 5% 500 ML IV,albumin human 5% 500_ml intravenous,Pharmacy,RETROSPECTIVE,13/07/2016,albumin,500_ml,human,intravenous
2024,FAMOTIDINE 20 MG TABLET,famotidine 20_mg tablet,Pharmacy,RETROSPECTIVE,12/07/2016,famotidine,20_mg,tablet,
5953,SODIUM ACETATE 2 MEQ/ML SO,sodium acetate 2_meq/ml so,Pharmacy,ONLINE,16/09/2016,2_meq/ml,acetate,so,
1036,PHENOBARBITAL PEDIATRIC 10 MG/ML SOLN,phenobarbital pediatric 10_mg/ml solution,Pharmacy,RETROSPECTIVE,12/07/2016,10_mg/ml,pediatric,phenobarbital,solution
134,HEPARIN (PORCINE) LOCK FLU,heparin porcine lock flush,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,heparin,lock,flush,porcine
592,HCHG CHLORIDE WB ASSAY,chloride whole_blood assay,Laboratory,RETROSPECTIVE,12/07/2016,assay,chloride,WB,
5325,HC IRON,iron,Laboratory,ONLINE,16/09/2016,iron,,,
154,HEPARIN FLUSH (PRES.-FREE) 0.5 UN,heparin flush pres free 0.5_units,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,heparin,free,flush,
5741,OR SURGERY LEVEL 3,operating_room surgery level 3,OR / Anesthesia / Recovery Room,ONLINE,16/09/2016,surgery,level,or,
3552,15735252 - RIVAROXABAN 15MG TABLET,rivaroxaban 15_mg tablet,Pharmacy,RETROSPECTIVE,13/07/2016,rivaroxaban,15_mg,tablet,
5997,SPIROMETER INCENTIVE,spirometer incentive,Supply,ONLINE,16/09/2016,spirometer,incentive,,
5655,MIDAZOLAM 1:10 0.5 MG/ML SOLN 1 ML SYRINGE,midazolam 1:10 0.5_mg/ml solution 1_ml syringe,Pharmacy,ONLINE,16/09/2016,syringe,1_ml,midazolam,soln
4503,POTASSIUM CL ER TAB 2,potassium chloride extended_release tablet 2,Pharmacy,ONLINE,29/08/2016,er,potassium,cl,tab
2153,SIMETHICONE 20 MG/0.3 ML ORAL,simethicone 20_mg/0.3_ml oral,Pharmacy,RETROSPECTIVE,12/07/2016,simethicone,oral,20_mg/0.3_ml,
2318,MAGNESIUM,magnesium,Laboratory,RETROSPECTIVE,12/07/2016,magnesium,,,
4342,ZOLPIDEM 5 MG TABLET,zolpidem 5_mg tablet,Pharmacy,RETROSPECTIVE,13/07/2016,zolpidem,5_mg,tablet,
800,I STAT GLUCOSE (PICU,i stat glucose pediatric_intensive_care_unit,Monitoring,RETROSPECTIVE,12/07/2016,stat,pediatric_intensive_care_unit,glucose,
5018,DISP: 0.250 ML; 40 MG/ML; USED NDC QTY: 1.000 PCK OF 20.000 ML VIAL GENTAMICIN 80 MG INJECTION GENTAMICIN 40 MG/ML INJECTION SOLUTION,dispensed 0.250_ml 40_mg/ml used ndc quantity 1 pack of 20.000_ml vial gentamicin 80_mg injection gentamicin 40_mg/ml injection solution,Pharmacy,ONLINE,16/09/2016,vial,ndc,disposable,solution
5555,IODIXANOL 320 MG/ML SOLN,iodixanol 320_mg/ml solution,Pharmacy,ONLINE,16/09/2016,320_mg/ml,iodixanol,soln,
3241,AG DETECT NOS EIA MULTI STEP EACH,antigen detection not otherwise specified EIA multiple step each,Laboratory,RETROSPECTIVE,13/07/2016,Antigen,Detection,,
4901,COLLECTION BLOOD VENIPUNCTURE,collection blood venipuncture,Nursing Services,ONLINE,16/09/2016,venipuncture,blood,collection,
2607,COMP PATELLAR 41MM,component patellar 41_mm,Implant,RETROSPECTIVE,12/07/2016,comp,41mm,patellar,
253,SOD CHLORIDE 0.,sodium chloride 0,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,chloride,sodium,,
4708,AMPICILLIN-SULBACTAM 250-125 MG/ML SOLR 1 EACH,ampicillin sulbactam 250 125_mg/ml solution 1 each,Pharmacy,ONLINE,16/09/2016,ampicillin,sulbactam,125_mg/ml,solution
3291,HB GRAFT 1X3IN SUTURABLE MATRIX REGEN DURAL COL,graft 1x3 inches suturable matrix regeneration dural coil,Implant,RETROSPECTIVE,13/07/2016,coil,inches,,
6277,PHENOBARBITAL 32.4 MG TAB,phenobarbital 32.4_mg tablet,Pharmacy,ONLINE,19/09/2016,32.4_mg,tab,phenobarbital,
